"Region","Year","AgeLow","AgeUp","Sex","Quantile","Deaths","Qx"
"South Asia",2001,15,19,"M","Point",107441,6.96011
"South Asia",2001,15,19,"M","Upper",112902,7.31244
"South Asia",2002,15,19,"M","Lower",102445,6.53008
"South Asia",2002,15,19,"M","Point",107032,6.82141
"South Asia",2002,15,19,"M","Upper",112386,7.16145
"South Asia",2003,15,19,"M","Lower",101188,6.35611
"South Asia",2003,15,19,"M","Point",105877,6.64968
"South Asia",2003,15,19,"M","Upper",111331,6.99098
"South Asia",2004,15,19,"M","Lower",102802,6.37131
"South Asia",2004,15,19,"M","Point",107575,6.66609
"South Asia",2004,15,19,"M","Upper",113122,7.00863
"South Asia",2005,15,19,"M","Lower",100670,6.16319
"South Asia",2005,15,19,"M","Point",105417,6.45285
"South Asia",2005,15,19,"M","Upper",110764,6.77907
"South Asia",2006,15,19,"M","Lower",100827,6.11292
"South Asia",2006,15,19,"M","Point",105387,6.38851
"South Asia",2006,15,19,"M","Upper",110891,6.72098
"South Asia",2007,15,19,"M","Lower",100730,6.05339
"South Asia",2007,15,19,"M","Point",105428,6.33485
"South Asia",2007,15,19,"M","Upper",111627,6.706
"South Asia",2008,15,19,"M","Lower",100395,5.98274
"South Asia",2008,15,19,"M","Point",105739,6.30017
"South Asia",2008,15,19,"M","Upper",113011,6.73193
"South Asia",2009,15,19,"M","Lower",98771,5.83595
"South Asia",2009,15,19,"M","Point",104781,6.1899
"South Asia",2009,15,19,"M","Upper",112694,6.65583
"South Asia",2010,15,19,"M","Lower",95422,5.58803
"South Asia",2010,15,19,"M","Point",102070,5.97631
"South Asia",2010,15,19,"M","Upper",110518,6.46917
"South Asia",2011,15,19,"M","Lower",92877,5.39332
"South Asia",2011,15,19,"M","Point",100015,5.80651
"South Asia",2011,15,19,"M","Upper",109094,6.33197
"South Asia",2012,15,19,"M","Lower",90479,5.20754
"South Asia",2012,15,19,"M","Point",97905,5.63374
"South Asia",2012,15,19,"M","Upper",107811,6.20197
"South Asia",2013,15,19,"M","Lower",88338,5.03852
"South Asia",2013,15,19,"M","Point",96005,5.4746
"South Asia",2013,15,19,"M","Upper",106219,6.05527
"South Asia",2014,15,19,"M","Lower",86068,4.86685
"South Asia",2014,15,19,"M","Point",94250,5.32833
"South Asia",2014,15,19,"M","Upper",104791,5.92236
"South Asia",2015,15,19,"M","Lower",83970,4.71136
"South Asia",2015,15,19,"M","Point",92992,5.21611
"South Asia",2015,15,19,"M","Upper",104179,5.8419
"South Asia",2016,15,19,"M","Lower",81166,4.5251
"South Asia",2016,15,19,"M","Point",90703,5.05536
"South Asia",2016,15,19,"M","Upper",102666,5.7203
"South Asia",2017,15,19,"M","Lower",78783,4.36979
"South Asia",2017,15,19,"M","Point",88955,4.93254
"South Asia",2017,15,19,"M","Upper",102069,5.65764
"South Asia",2018,15,19,"M","Lower",75678,4.18002
"South Asia",2018,15,19,"M","Point",86940,4.80047
"South Asia",2018,15,19,"M","Upper",100588,5.55201
"South Asia",2019,15,19,"M","Lower",72353,3.98199
"South Asia",2019,15,19,"M","Point",85059,4.67967
"South Asia",2019,15,19,"M","Upper",99721,5.48404
"West and central Africa",2000,15,19,"M","Lower",44740,12.9939
"West and central Africa",2000,15,19,"M","Point",49829,14.46219
"West and central Africa",2000,15,19,"M","Upper",56084,16.26144
"West and central Africa",2001,15,19,"M","Lower",45568,12.92721
"West and central Africa",2001,15,19,"M","Point",50457,14.30341
"West and central Africa",2001,15,19,"M","Upper",56647,16.04468
"West and central Africa",2002,15,19,"M","Lower",46460,12.87026
"West and central Africa",2002,15,19,"M","Point",51225,14.18125
"West and central Africa",2002,15,19,"M","Upper",57320,15.85449
"West and central Africa",2003,15,19,"M","Lower",47214,12.75965
"West and central Africa",2003,15,19,"M","Point",52108,14.07246
"West and central Africa",2003,15,19,"M","Upper",58228,15.71251
"West and central Africa",2004,15,19,"M","Lower",47757,12.58368
"West and central Africa",2004,15,19,"M","Point",52569,13.84257
"West and central Africa",2004,15,19,"M","Upper",58578,15.4126
"West and central Africa",2005,15,19,"M","Lower",48799,12.52873
"West and central Africa",2005,15,19,"M","Point",53473,13.72004
"West and central Africa",2005,15,19,"M","Upper",59746,15.31751
"West and central Africa",2006,15,19,"M","Lower",49672,12.46276
"West and central Africa",2006,15,19,"M","Point",54486,13.66183
"West and central Africa",2006,15,19,"M","Upper",61297,15.35685
"West and central Africa",2007,15,19,"M","Lower",50269,12.31129
"West and central Africa",2007,15,19,"M","Point",55144,13.49765
"West and central Africa",2007,15,19,"M","Upper",62158,15.20065
"West and central Africa",2008,15,19,"M","Lower",51134,12.20848
"West and central Africa",2008,15,19,"M","Point",56136,13.39461
"West and central Africa",2008,15,19,"M","Upper",63407,15.11614
"West and central Africa",2009,15,19,"M","Lower",52017,12.09409
"West and central Africa",2009,15,19,"M","Point",57226,13.29795
"West and central Africa",2009,15,19,"M","Upper",65063,15.10439
"West and central Africa",2010,15,19,"M","Lower",52823,11.94693
"West and central Africa",2010,15,19,"M","Point",58435,13.20807
"West and central Africa",2010,15,19,"M","Upper",66745,15.07179
"West and central Africa",2011,15,19,"M","Lower",53492,11.79441
"West and central Africa",2011,15,19,"M","Point",59572,13.12484
"West and central Africa",2011,15,19,"M","Upper",68550,15.08929
"West and central Africa",2012,15,19,"M","Lower",54296,11.65325
"West and central Africa",2012,15,19,"M","Point",60824,13.04523
"West and central Africa",2012,15,19,"M","Upper",70506,15.10581
"West and central Africa",2013,15,19,"M","Lower",55315,11.53825
"West and central Africa",2013,15,19,"M","Point",62327,12.99101
"West and central Africa",2013,15,19,"M","Upper",73143,15.22834
"West and central Africa",2014,15,19,"M","Lower",56390,11.41487
"West and central Africa",2014,15,19,"M","Point",63966,12.9389
"West and central Africa",2014,15,19,"M","Upper",75985,15.35085
"West and central Africa",2015,15,19,"M","Lower",56061,10.99879
"West and central Africa",2015,15,19,"M","Point",64366,12.61739
"West and central Africa",2015,15,19,"M","Upper",77003,15.07629
"West and central Africa",2016,15,19,"M","Lower",56515,10.75862
"West and central Africa",2016,15,19,"M","Point",65250,12.41154
"West and central Africa",2016,15,19,"M","Upper",78930,14.99354
"West and central Africa",2017,15,19,"M","Lower",57105,10.53466
"West and central Africa",2017,15,19,"M","Point",66257,12.21304
"West and central Africa",2017,15,19,"M","Upper",80795,14.87234
"West and central Africa",2018,15,19,"M","Lower",57086,10.19667
"West and central Africa",2018,15,19,"M","Point",67023,11.96124
"West and central Africa",2018,15,19,"M","Upper",82501,14.70274
"West and central Africa",2019,15,19,"M","Lower",57003,9.85753
"West and central Africa",2019,15,19,"M","Point",67664,11.69086
"West and central Africa",2019,15,19,"M","Upper",83399,14.38932
"Western Europe",2000,15,19,"M","Lower",9906,3.28879
"Western Europe",2000,15,19,"M","Point",9976,3.31151
"Western Europe",2000,15,19,"M","Upper",10044,3.33419
"Western Europe",2001,15,19,"M","Lower",9552,3.17459
"Western Europe",2001,15,19,"M","Point",9624,3.19698
"Western Europe",2001,15,19,"M","Upper",9687,3.21917
"Western Europe",2002,15,19,"M","Lower",9154,3.04863
"Western Europe",2002,15,19,"M","Point",9221,3.07041
"Western Europe",2002,15,19,"M","Upper",9286,3.09215
"Western Europe",2003,15,19,"M","Lower",8732,2.91852
"Western Europe",2003,15,19,"M","Point",8798,2.93961
"Western Europe",2003,15,19,"M","Upper",8858,2.96014
"Western Europe",2004,15,19,"M","Lower",8316,2.7945
"Western Europe",2004,15,19,"M","Point",8377,2.81516
"Western Europe",2004,15,19,"M","Upper",8438,2.83511
"Western Europe",2005,15,19,"M","Lower",7926,2.68142
"Western Europe",2005,15,19,"M","Point",7984,2.70152
"Western Europe",2005,15,19,"M","Upper",8045,2.72134
"Western Europe",2006,15,19,"M","Lower",7579,2.57772
"Western Europe",2006,15,19,"M","Point",7639,2.59705
"Western Europe",2006,15,19,"M","Upper",7695,2.61677
"Western Europe",2007,15,19,"M","Lower",7238,2.47771
"Western Europe",2007,15,19,"M","Point",7290,2.49614
"Western Europe",2007,15,19,"M","Upper",7351,2.51578
"Western Europe",2008,15,19,"M","Lower",6880,2.37332
"Western Europe",2008,15,19,"M","Point",6931,2.39105
"Western Europe",2008,15,19,"M","Upper",6988,2.41016
"Western Europe",2009,15,19,"M","Lower",6483,2.25723
"Western Europe",2009,15,19,"M","Point",6532,2.27516
"Western Europe",2009,15,19,"M","Upper",6586,2.29283
"Western Europe",2010,15,19,"M","Lower",6054,2.13187
"Western Europe",2010,15,19,"M","Point",6098,2.14773
"Western Europe",2010,15,19,"M","Upper",6150,2.16508
"Western Europe",2011,15,19,"M","Lower",5624,2.00147
"Western Europe",2011,15,19,"M","Point",5671,2.01745
"Western Europe",2011,15,19,"M","Upper",5717,2.03437
"Western Europe",2012,15,19,"M","Lower",5227,1.88199
"Western Europe",2012,15,19,"M","Point",5270,1.8981
"Western Europe",2012,15,19,"M","Upper",5317,1.91407
"Western Europe",2013,15,19,"M","Lower",4884,1.77936
"Western Europe",2013,15,19,"M","Point",4930,1.7962
"Western Europe",2013,15,19,"M","Upper",4974,1.81193
"Western Europe",2014,15,19,"M","Lower",4613,1.70008
"Western Europe",2014,15,19,"M","Point",4658,1.71652
"Western Europe",2014,15,19,"M","Upper",4702,1.73271
"Western Europe",2015,15,19,"M","Lower",4421,1.64544
"Western Europe",2015,15,19,"M","Point",4463,1.6622
"Western Europe",2015,15,19,"M","Upper",4512,1.6789
"Western Europe",2016,15,19,"M","Lower",4309,1.61469
"Western Europe",2016,15,19,"M","Point",4353,1.63133
"Western Europe",2016,15,19,"M","Upper",4402,1.64913
"Western Europe",2017,15,19,"M","Lower",4252,1.60281
"Western Europe",2017,15,19,"M","Point",4301,1.62106
"Western Europe",2017,15,19,"M","Upper",4355,1.64137
"Western Europe",2018,15,19,"M","Lower",4221,1.59792
"Western Europe",2018,15,19,"M","Point",4281,1.61963
"Western Europe",2018,15,19,"M","Upper",4346,1.64498
"Western Europe",2019,15,19,"M","Lower",4183,1.58664
"Western Europe",2019,15,19,"M","Point",4261,1.61535
"Western Europe",2019,15,19,"M","Upper",4352,1.65034
