"ISO3","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Measles","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"AFG",2017,5,9,"B","Rate","Point",0.32271,0.00117,0.10869,0.21609,0.22885,0.00355,0.07618,0.03767,0.09182,0.07236,0.24866,0.11236,0.06551,0.40934,0.01891,0.89918
"AFG",2017,5,9,"B","Rate","Upper",1.29625,0.00296,0.26784,0.37341,0.32024,0.00489,0.38392,0.05724,0.13704,0.10679,0.35766,0.17185,0.09979,0.57119,0.02702,0.98971
"AFG",2018,5,9,"B","Deaths","Lower",33,0,13,18,156,2,18,24,59,49,173,74,43,291,0,383
"AFG",2018,5,9,"B","Deaths","Point",652,1,125,288,288,5,94,48,116,94,324,145,85,522,2,437
"AFG",2018,5,9,"B","Deaths","Upper",1616,4,328,454,396,8,475,72,169,136,454,217,129,719,6,475
"AFG",2018,5,9,"B","Fraction","Lower",0.01132,0,0.00479,0.00556,0.06206,0.00114,0.00612,0.00954,0.02232,0.01918,0.06585,0.02749,0.01636,0.10862,0,0.1041
"AFG",2018,5,9,"B","Fraction","Point",0.20218,0.00046,0.03863,0.0892,0.08939,0.00164,0.02898,0.01488,0.03604,0.02914,0.10026,0.04503,0.02638,0.16161,0.00072,0.13545
"AFG",2018,5,9,"B","Fraction","Upper",0.43761,0.0012,0.09459,0.15312,0.10992,0.00193,0.14733,0.02066,0.04984,0.03861,0.13179,0.06332,0.03774,0.20116,0.00198,0.19362
"AFG",2018,5,9,"B","Rate","Lower",0.03075,0,0.01259,0.01687,0.14465,0.00272,0.01728,0.02294,0.05535,0.04581,0.1611,0.06917,0.03996,0.27025,0,0.35515
"AFG",2018,5,9,"B","Rate","Point",0.60484,0.00138,0.11556,0.26685,0.26742,0.00491,0.0867,0.04451,0.10782,0.08717,0.29994,0.13471,0.07892,0.48347,0.00215,0.40521
"AFG",2018,5,9,"B","Rate","Upper",1.49668,0.00352,0.30389,0.4199,0.36624,0.00653,0.4396,0.0661,0.15623,0.12547,0.41991,0.20035,0.11901,0.66586,0.00557,0.43996
"AFG",2019,5,9,"B","Deaths","Lower",0,0,13,15,129,1,19,19,48,42,147,62,36,246,0,335
"AFG",2019,5,9,"B","Deaths","Point",30,1,116,265,270,3,88,45,110,91,317,140,82,501,2,396
"AFG",2019,5,9,"B","Deaths","Upper",487,5,308,409,368,5,344,68,160,132,446,209,125,697,6,435
"AFG",2019,5,9,"B","Fraction","Lower",0,0,0.00708,0.00695,0.08726,0.00102,0.00953,0.01218,0.03019,0.02713,0.09527,0.03903,0.02255,0.16088,0,0.12108
"AFG",2019,5,9,"B","Fraction","Point",0.01228,0.00059,0.0472,0.10785,0.10987,0.00124,0.03591,0.01849,0.04471,0.03705,0.12877,0.05702,0.03334,0.20372,0.00096,0.161
"AFG",2019,5,9,"B","Fraction","Upper",0.16817,0.00165,0.10801,0.16312,0.12169,0.00128,0.11788,0.02474,0.05752,0.046,0.1563,0.07408,0.04462,0.23483,0.00267,0.26342
"AFG",2019,5,9,"B","Rate","Lower",0,0,0.01218,0.01466,0.11978,0.00137,0.018,0.01831,0.04522,0.03947,0.13643,0.05785,0.03377,0.22804,0,0.31001
"AFG",2019,5,9,"B","Rate","Point",0.02791,0.00134,0.10726,0.24508,0.24967,0.00282,0.0816,0.04202,0.1016,0.08419,0.29262,0.12957,0.07576,0.46294,0.00218,0.36586
"AFG",2019,5,9,"B","Rate","Upper",0.44931,0.00408,0.28399,0.37773,0.33973,0.00378,0.31733,0.06275,0.14777,0.12122,0.41178,0.193,0.11523,0.64338,0.00555,0.40209
"AGO",2000,5,9,"B","Deaths","Lower",0,49,1000,66,1581,1443,4982,57,210,26,364,53,153,155,1,101
"AGO",2000,5,9,"B","Deaths","Point",250,73,1966,316,2235,2098,7002,117,332,46,563,104,263,264,5,122
"AGO",2000,5,9,"B","Deaths","Upper",1376,105,2983,1009,3052,2976,9689,211,516,75,869,192,434,416,9,144
"AGO",2000,5,9,"B","Fraction","Lower",0,0.00354,0.07267,0.00403,0.12183,0.1069,0.37447,0.00386,0.0144,0.00186,0.02544,0.00366,0.0106,0.01109,0.00005,0.00559
"AGO",2000,5,9,"B","Fraction","Point",0.01588,0.00465,0.12479,0.02003,0.14186,0.13312,0.44436,0.00742,0.02109,0.00291,0.03574,0.00663,0.01669,0.01678,0.00029,0.00776
"AGO",2000,5,9,"B","Fraction","Upper",0.08505,0.00576,0.1648,0.0712,0.16128,0.16184,0.50373,0.01244,0.02888,0.00432,0.04928,0.0107,0.0247,0.02434,0.00063,0.01092
"AGO",2000,5,9,"B","Rate","Lower",0,0.09673,1.96203,0.13097,3.10461,2.83297,9.79944,0.1137,0.41371,0.05285,0.71374,0.10571,0.30107,0.30498,0.00195,0.19737
"AGO",2000,5,9,"B","Rate","Point",0.48984,0.14344,3.84933,0.61785,4.37588,4.10628,13.70692,0.22888,0.65055,0.08976,1.10245,0.20451,0.51483,0.5176,0.00895,0.23937
"AGO",2000,5,9,"B","Rate","Upper",2.69438,0.20307,5.80802,1.97722,5.94868,5.80688,18.85895,0.40943,1.0061,0.14574,1.7005,0.37298,0.84784,0.81349,0.01764,0.28234
"AGO",2001,5,9,"B","Deaths","Lower",0,60,1076,60,1599,1456,4745,62,214,31,383,58,162,166,0,154
"AGO",2001,5,9,"B","Deaths","Point",477,89,1932,301,2269,2124,6822,124,338,52,597,111,276,280,4,179
"AGO",2001,5,9,"B","Deaths","Upper",2094,126,2929,924,3100,3013,9408,222,524,85,917,203,453,436,8,206
"AGO",2001,5,9,"B","Fraction","Lower",0,0.00437,0.07523,0.0038,0.12182,0.10694,0.33836,0.00412,0.01451,0.00215,0.02692,0.0039,0.01103,0.01173,0.00005,0.00805
"AGO",2001,5,9,"B","Fraction","Point",0.02986,0.00555,0.12096,0.01883,0.14205,0.13293,0.42704,0.00777,0.02114,0.00328,0.03736,0.00696,0.01729,0.01753,0.00025,0.01122
"AGO",2001,5,9,"B","Fraction","Upper",0.12773,0.00668,0.15713,0.06639,0.16159,0.16011,0.48813,0.01283,0.02877,0.00483,0.05153,0.01114,0.02525,0.02527,0.00057,0.01554
"AGO",2001,5,9,"B","Rate","Lower",0,0.11442,2.04711,0.1151,3.04741,2.7717,9.01121,0.11871,0.4086,0.05984,0.72976,0.11114,0.309,0.31719,0.00189,0.29227
"AGO",2001,5,9,"B","Rate","Point",0.90508,0.16822,3.66638,0.57075,4.30563,4.0292,12.94386,0.23551,0.64077,0.09942,1.13241,0.21096,0.52407,0.53135,0.00758,0.34009
"AGO",2001,5,9,"B","Rate","Upper",3.96903,0.23672,5.52681,1.75873,5.85694,5.69039,17.76572,0.42008,0.99066,0.15931,1.7324,0.38261,0.85588,0.82501,0.01522,0.3906
"AGO",2002,5,9,"B","Deaths","Lower",134,76,1092,59,1639,1498,4531,70,223,37,419,65,175,183,0,37
"AGO",2002,5,9,"B","Deaths","Point",715,107,1926,268,2313,2174,6661,136,346,62,646,122,292,301,0,50
"AGO",2002,5,9,"B","Deaths","Upper",2416,156,2905,870,3147,3063,9080,237,536,98,983,218,476,465,2,63
"AGO",2002,5,9,"B","Fraction","Lower",0.00845,0.00531,0.07894,0.00355,0.12442,0.10848,0.32885,0.00457,0.01502,0.00254,0.02917,0.00435,0.01197,0.01272,0,0.00205
"AGO",2002,5,9,"B","Fraction","Point",0.04437,0.00665,0.11946,0.01663,0.1435,0.13486,0.41324,0.00842,0.02149,0.00382,0.04006,0.00756,0.01813,0.01869,0.00003,0.00308
"AGO",2002,5,9,"B","Fraction","Upper",0.14922,0.008,0.15352,0.05602,0.16256,0.16223,0.47063,0.01361,0.02895,0.00556,0.055,0.012,0.02648,0.0265,0.00016,0.00449
"AGO",2002,5,9,"B","Rate","Lower",0.24708,0.14021,2.01499,0.11015,3.02806,2.76096,8.36102,0.12938,0.41167,0.06966,0.77427,0.12008,0.32399,0.33911,0,0.06781
"AGO",2002,5,9,"B","Rate","Point",1.31496,0.19708,3.54035,0.49285,4.25281,3.99675,12.2469,0.24954,0.63688,0.11321,1.18723,0.22405,0.53731,0.5539,0.00089,0.09128
"AGO",2002,5,9,"B","Rate","Upper",4.43586,0.28407,5.31236,1.59627,5.76306,5.6024,16.59652,0.43336,0.98023,0.17784,1.80387,0.39858,0.87128,0.85231,0.00369,0.11596
"AGO",2003,5,9,"B","Deaths","Lower",0,87,1078,59,1686,1513,4605,74,231,44,453,69,186,201,0,2
"AGO",2003,5,9,"B","Deaths","Point",390,126,1846,256,2374,2195,6375,142,358,72,693,128,308,324,1,7
"AGO",2003,5,9,"B","Deaths","Upper",1353,179,2763,706,3222,3091,8790,243,552,113,1048,225,496,496,3,12
"AGO",2003,5,9,"B","Fraction","Lower",0,0.00647,0.07814,0.00357,0.13297,0.11408,0.34131,0.00513,0.01623,0.00319,0.03276,0.00485,0.01304,0.01463,0,0.00013
"AGO",2003,5,9,"B","Fraction","Point",0.02501,0.00808,0.11837,0.0164,0.15224,0.14075,0.4088,0.00909,0.02298,0.00463,0.04446,0.0082,0.01973,0.02076,0.00007,0.00044
"AGO",2003,5,9,"B","Fraction","Upper",0.08671,0.00966,0.15382,0.04771,0.17079,0.16828,0.46022,0.01444,0.03078,0.0066,0.06006,0.01284,0.02838,0.0292,0.00023,0.00084
"AGO",2003,5,9,"B","Rate","Lower",0,0.15589,1.92887,0.10632,3.01894,2.70729,8.23042,0.13362,0.41326,0.08029,0.81003,0.12381,0.33363,0.35964,0,0.00356
"AGO",2003,5,9,"B","Rate","Point",0.69535,0.22465,3.29101,0.45596,4.23268,3.91323,11.36575,0.25273,0.63891,0.12873,1.23611,0.22798,0.54855,0.57718,0.00195,0.01223
"AGO",2003,5,9,"B","Rate","Upper",2.40701,0.31653,4.91911,1.25719,5.71526,5.47943,15.61073,0.43139,0.97954,0.19969,1.86527,0.39878,0.88265,0.88162,0.00537,0.02145
"AGO",2004,5,9,"B","Deaths","Lower",0,101,905,62,1725,1503,4356,77,242,53,485,72,198,223,0,1
"AGO",2004,5,9,"B","Deaths","Point",5,147,1671,306,2437,2180,5985,143,374,85,742,130,324,350,2,5
"AGO",2004,5,9,"B","Deaths","Upper",58,211,2582,912,3317,3070,8263,243,569,133,1117,224,510,524,5,10
"AGO",2004,5,9,"B","Fraction","Lower",0,0.00806,0.0686,0.00417,0.14455,0.11913,0.35571,0.00559,0.01809,0.00398,0.03671,0.00527,0.01473,0.01688,0,0.00006
"AGO",2004,5,9,"B","Fraction","Point",0.00032,0.00989,0.11224,0.02055,0.16374,0.14643,0.40204,0.00963,0.02514,0.0057,0.04984,0.00876,0.02174,0.02353,0.00013,0.00033
"AGO",2004,5,9,"B","Fraction","Upper",0.0038,0.01173,0.14871,0.06348,0.18234,0.17521,0.44829,0.01504,0.03337,0.00805,0.06647,0.01354,0.03082,0.03238,0.00035,0.00071
"AGO",2004,5,9,"B","Rate","Lower",0,0.17643,1.56907,0.10848,2.99447,2.60964,7.55646,0.13401,0.42085,0.09303,0.84284,0.12515,0.34407,0.38848,0,0.00172
"AGO",2004,5,9,"B","Rate","Point",0.00824,0.25465,2.88999,0.52913,4.21603,3.77033,10.35186,0.24796,0.64731,0.14677,1.2833,0.22556,0.55977,0.60586,0.00335,0.0085
"AGO",2004,5,9,"B","Rate","Upper",0.1004,0.36322,4.44595,1.57745,5.70986,5.28194,14.2386,0.41896,0.98177,0.2287,1.92561,0.38406,0.88002,0.90068,0.00865,0.01729
"AGO",2005,5,9,"B","Deaths","Lower",0,116,727,68,1725,1477,4019,84,253,64,531,78,211,248,0,0
"AGO",2005,5,9,"B","Deaths","Point",56,172,1519,338,2431,2138,5576,151,388,101,804,139,337,381,0,1
"AGO",2005,5,9,"B","Deaths","Upper",663,243,2333,932,3316,3002,7685,251,585,157,1200,230,522,567,0,4
"AGO",2005,5,9,"B","Fraction","Lower",0,0.00944,0.05588,0.00479,0.14786,0.12032,0.33243,0.00624,0.01949,0.00496,0.04117,0.00592,0.01594,0.01932,0,0
"AGO",2005,5,9,"B","Fraction","Point",0.00384,0.01185,0.10452,0.02323,0.16729,0.1471,0.38373,0.0104,0.02667,0.00696,0.05534,0.00954,0.0232,0.02625,0,0.00008
"AGO",2005,5,9,"B","Fraction","Upper",0.04465,0.01421,0.13923,0.06804,0.18558,0.17485,0.42923,0.01591,0.03495,0.00966,0.07281,0.01446,0.03216,0.03526,0,0.00026
"AGO",2005,5,9,"B","Rate","Lower",0,0.19647,1.22294,0.11552,2.9052,2.48809,6.77395,0.14191,0.42644,0.10841,0.89533,0.13282,0.35527,0.41647,0,0
"AGO",2005,5,9,"B","Rate","Point",0.0937,0.28917,2.55052,0.56686,4.08225,3.58957,9.36387,0.25378,0.65081,0.16984,1.35042,0.2328,0.56613,0.64056,0,0.00195
"AGO",2005,5,9,"B","Rate","Upper",1.11159,0.40494,3.9069,1.56119,5.54395,5.02887,12.86126,0.42041,0.97859,0.26221,2.00929,0.38486,0.87303,0.94779,0,0.00669
"AGO",2006,5,9,"B","Deaths","Lower",0,141,776,67,1675,1447,3757,96,263,79,592,91,225,278,0,0
"AGO",2006,5,9,"B","Deaths","Point",127,201,1491,259,2355,2078,5206,168,399,123,889,156,351,422,0,1
"AGO",2006,5,9,"B","Deaths","Upper",925,281,2242,723,3197,2884,7159,271,592,188,1309,252,535,619,0,4
"AGO",2006,5,9,"B","Fraction","Lower",0,0.01131,0.06295,0.0046,0.14782,0.12101,0.30611,0.00738,0.02076,0.00627,0.04765,0.00699,0.01743,0.02228,0,0
"AGO",2006,5,9,"B","Fraction","Point",0.00896,0.01411,0.10484,0.01818,0.16556,0.1461,0.36592,0.01182,0.02804,0.00866,0.06248,0.01097,0.02464,0.02964,0,0.00008
"AGO",2006,5,9,"B","Fraction","Upper",0.06658,0.01709,0.13572,0.05676,0.18204,0.1713,0.40967,0.01752,0.03625,0.01166,0.08087,0.01612,0.03354,0.03907,0,0.00028
"AGO",2006,5,9,"B","Rate","Lower",0,0.2293,1.25701,0.10915,2.71961,2.35034,6.09368,0.15711,0.42702,0.1296,0.96086,0.14809,0.3652,0.45209,0,0
"AGO",2006,5,9,"B","Rate","Point",0.20636,0.32497,2.41461,0.41871,3.81308,3.36489,8.42766,0.27223,0.6458,0.19945,1.439,0.25265,0.56749,0.68265,0,0.00184
"AGO",2006,5,9,"B","Rate","Upper",1.4983,0.45279,3.62459,1.17047,5.1595,4.65858,11.55701,0.43798,0.95465,0.30245,2.11515,0.40686,0.8635,1.00025,0,0.00648
"AGO",2007,5,9,"B","Deaths","Lower",0,157,536,96,1570,1406,3526,117,270,100,668,111,238,312,3,0
"AGO",2007,5,9,"B","Deaths","Point",18,231,1268,412,2207,2003,4839,198,404,152,981,184,360,463,7,3
"AGO",2007,5,9,"B","Deaths","Upper",228,331,2013,1088,2987,2678,6682,309,594,229,1432,293,539,672,13,7
"AGO",2007,5,9,"B","Fraction","Lower",0,0.01299,0.0435,0.00685,0.14633,0.12407,0.31344,0.00952,0.0224,0.00829,0.05625,0.00899,0.0191,0.026,0.00018,0
"AGO",2007,5,9,"B","Fraction","Point",0.00134,0.01682,0.09235,0.03003,0.16075,0.14587,0.35247,0.01439,0.02946,0.01104,0.07143,0.01339,0.02621,0.03371,0.00053,0.00022
"AGO",2007,5,9,"B","Fraction","Upper",0.0163,0.02054,0.12688,0.07918,0.1763,0.1549,0.38932,0.02052,0.0377,0.01448,0.09006,0.01911,0.03478,0.0432,0.00103,0.00051
"AGO",2007,5,9,"B","Rate","Lower",0,0.24512,0.83818,0.15075,2.45239,2.19616,5.50513,0.18338,0.42137,0.15776,1.04343,0.17467,0.37149,0.4875,0.00466,0
"AGO",2007,5,9,"B","Rate","Point",0.02866,0.3597,1.9749,0.64219,3.43764,3.11943,7.53757,0.30773,0.63,0.23609,1.52753,0.28635,0.5605,0.72089,0.01133,0.0047
"AGO",2007,5,9,"B","Rate","Upper",0.35265,0.51372,3.12978,1.68699,4.63433,4.15363,10.3646,0.47867,0.92233,0.35429,2.22403,0.45468,0.83658,1.04463,0.02025,0.01088
"AGO",2008,5,9,"B","Deaths","Lower",0,181,512,85,1524,1271,3340,140,288,128,740,130,252,347,0,0
"AGO",2008,5,9,"B","Deaths","Point",64,262,1243,356,2112,1711,4589,230,421,189,1073,211,375,510,1,1
"AGO",2008,5,9,"B","Deaths","Upper",622,366,1945,973,2844,2302,6271,350,606,279,1542,328,550,732,2,2
"AGO",2008,5,9,"B","Fraction","Lower",0,0.01567,0.04143,0.00636,0.14382,0.12291,0.30445,0.01186,0.02439,0.01081,0.06489,0.01102,0.02118,0.03001,0,0
"AGO",2008,5,9,"B","Fraction","Point",0.00477,0.01962,0.0931,0.02669,0.15825,0.12821,0.34379,0.01722,0.03158,0.01416,0.08037,0.01584,0.02809,0.03822,0.00004,0.00005
"AGO",2008,5,9,"B","Fraction","Upper",0.04783,0.02373,0.12279,0.07422,0.1721,0.12858,0.37706,0.0237,0.03955,0.01796,0.09857,0.02187,0.03619,0.04783,0.00018,0.0002
"AGO",2008,5,9,"B","Rate","Lower",0,0.27276,0.76829,0.12778,2.28843,1.9078,5.01455,0.21056,0.43255,0.19222,1.11044,0.19541,0.37796,0.52043,0,0
"AGO",2008,5,9,"B","Rate","Point",0.09528,0.39192,1.85971,0.53314,3.16111,2.56105,6.86735,0.34398,0.63082,0.28285,1.60543,0.31641,0.56111,0.76346,0.0008,0.001
"AGO",2008,5,9,"B","Rate","Upper",0.93126,0.54678,2.90275,1.46021,4.24327,3.43285,9.36325,0.52274,0.90458,0.41562,2.30012,0.49024,0.82077,1.0937,0.003,0.00301
"AGO",2009,5,9,"B","Deaths","Lower",0,201,285,124,1463,1063,3015,162,305,160,777,144,265,376,1,0
"AGO",2009,5,9,"B","Deaths","Point",164,294,1040,486,2043,1430,4349,258,440,231,1124,230,389,546,4,3
"AGO",2009,5,9,"B","Deaths","Upper",1045,413,1719,1244,2755,1925,6004,383,634,332,1592,347,561,772,9,7
"AGO",2009,5,9,"B","Fraction","Lower",0,0.01746,0.02346,0.0093,0.14423,0.10614,0.27631,0.01405,0.02676,0.01388,0.07111,0.01269,0.02318,0.03369,0.00007,0
"AGO",2009,5,9,"B","Fraction","Point",0.01258,0.02257,0.07979,0.03733,0.1568,0.10976,0.33374,0.01978,0.03376,0.01772,0.08626,0.01766,0.02985,0.04188,0.00033,0.0002
"AGO",2009,5,9,"B","Fraction","Upper",0.07822,0.02764,0.11314,0.09613,0.16941,0.11046,0.3676,0.02626,0.04176,0.02195,0.10334,0.0236,0.03778,0.05134,0.0007,0.00051
"AGO",2009,5,9,"B","Rate","Lower",0,0.29113,0.40894,0.17914,2.10921,1.53323,4.34891,0.23494,0.43864,0.23038,1.1212,0.20855,0.38237,0.54277,0.00143,0
"AGO",2009,5,9,"B","Rate","Point",0.23581,0.42307,1.49566,0.69975,2.93921,2.05745,6.25595,0.37078,0.63283,0.33216,1.61694,0.33104,0.55954,0.78504,0.00619,0.00375
"AGO",2009,5,9,"B","Rate","Upper",1.50337,0.59119,2.4643,1.78465,3.95085,2.75876,8.60837,0.54907,0.90871,0.47578,2.28309,0.4979,0.80335,1.10619,0.01292,0.00865
"AGO",2010,5,9,"B","Deaths","Lower",0,224,282,76,1419,955,2962,181,312,192,779,153,276,385,0,0
"AGO",2010,5,9,"B","Deaths","Point",22,328,1009,410,1967,1285,4109,282,449,275,1122,241,398,558,2,1
"AGO",2010,5,9,"B","Deaths","Upper",327,469,1659,1112,2639,1729,5658,409,641,394,1567,357,561,783,5,4
"AGO",2010,5,9,"B","Fraction","Lower",0,0.02052,0.02405,0.00665,0.14675,0.10194,0.29354,0.0167,0.02888,0.01767,0.07497,0.0143,0.02558,0.03663,0,0
"AGO",2010,5,9,"B","Fraction","Point",0.00179,0.02633,0.08096,0.0329,0.15788,0.10316,0.32986,0.02265,0.03608,0.02206,0.09004,0.01931,0.03193,0.0448,0.00014,0.0001
"AGO",2010,5,9,"B","Fraction","Upper",0.02649,0.03243,0.1111,0.09157,0.16876,0.10337,0.35907,0.0292,0.04421,0.02683,0.10574,0.0251,0.03926,0.05425,0.00042,0.00032
"AGO",2010,5,9,"B","Rate","Lower",0,0.31105,0.39179,0.10514,1.97113,1.32625,4.11019,0.25218,0.4335,0.26646,1.08181,0.21297,0.38305,0.5346,0,0
"AGO",2010,5,9,"B","Rate","Point",0.03088,0.45423,1.39668,0.56757,2.72366,1.77966,5.69056,0.39074,0.62243,0.38057,1.55332,0.33313,0.55084,0.77286,0.00242,0.00173
"AGO",2010,5,9,"B","Rate","Upper",0.45169,0.64645,2.29096,1.54404,3.64294,2.38656,7.80144,0.56487,0.88442,0.54368,2.16631,0.49295,0.77442,1.08262,0.00693,0.00554
"AGO",2011,5,9,"B","Deaths","Lower",0,249,235,112,1371,895,2694,200,311,226,757,161,286,394,3,0
"AGO",2011,5,9,"B","Deaths","Point",79,360,869,464,1891,1204,3855,304,450,321,1087,246,405,562,9,1
"AGO",2011,5,9,"B","Deaths","Upper",746,503,1477,1104,2543,1621,5258,431,648,457,1507,359,571,778,16,3
"AGO",2011,5,9,"B","Fraction","Lower",0,0.02326,0.02194,0.00878,0.14536,0.09663,0.26465,0.01893,0.02987,0.02151,0.07568,0.01543,0.02712,0.0384,0.00025,0
"AGO",2011,5,9,"B","Fraction","Point",0.00656,0.02975,0.07177,0.03833,0.1562,0.09947,0.31835,0.02508,0.03718,0.0265,0.08974,0.02035,0.03347,0.04644,0.00074,0.00008
"AGO",2011,5,9,"B","Fraction","Upper",0.0635,0.03612,0.10363,0.09111,0.16646,0.0998,0.34823,0.03167,0.04539,0.03187,0.10468,0.02604,0.04057,0.05572,0.00137,0.00027
"AGO",2011,5,9,"B","Rate","Lower",0,0.3325,0.31336,0.14973,1.82715,1.19293,3.59203,0.26657,0.41417,0.30219,1.00871,0.21526,0.38173,0.52495,0.00398,0
"AGO",2011,5,9,"B","Rate","Point",0.1056,0.47891,1.15533,0.61703,2.51446,1.60124,5.12471,0.40373,0.59851,0.42659,1.44461,0.32759,0.53879,0.74758,0.01191,0.00129
"AGO",2011,5,9,"B","Rate","Upper",0.99024,0.66811,1.95779,1.46748,3.3716,2.14828,6.96985,0.57135,0.85812,0.60588,1.99668,0.47416,0.75599,1.03182,0.01996,0.004
"AGO",2012,5,9,"B","Deaths","Lower",0,266,239,85,1321,856,2527,221,301,262,724,169,290,401,0,0
"AGO",2012,5,9,"B","Deaths","Point",33,393,872,396,1811,1152,3629,328,439,368,1038,254,412,570,0,0
"AGO",2012,5,9,"B","Deaths","Upper",389,566,1437,1035,2436,1549,4987,459,632,518,1428,366,579,786,0,1
"AGO",2012,5,9,"B","Fraction","Lower",0,0.02635,0.02262,0.00706,0.14444,0.09694,0.26836,0.02158,0.03023,0.02602,0.07444,0.01659,0.02879,0.04068,0,0
"AGO",2012,5,9,"B","Fraction","Point",0.00278,0.03362,0.07458,0.03388,0.15488,0.09846,0.31029,0.02801,0.03757,0.03146,0.08874,0.02173,0.03526,0.04871,0,0.00001
"AGO",2012,5,9,"B","Fraction","Upper",0.03249,0.04069,0.10397,0.08869,0.16489,0.09866,0.33887,0.03515,0.04588,0.03739,0.10347,0.02767,0.04267,0.05837,0,0.0001
"AGO",2012,5,9,"B","Rate","Lower",0,0.34061,0.3058,0.10897,1.68811,1.09423,3.22926,0.28242,0.38557,0.33536,0.92559,0.21706,0.37083,0.51315,0,0
"AGO",2012,5,9,"B","Rate","Point",0.04146,0.5014,1.11227,0.50528,2.30984,1.46841,4.62759,0.41773,0.56031,0.46919,1.32345,0.32408,0.52586,0.72645,0,0.00015
"AGO",2012,5,9,"B","Rate","Upper",0.49517,0.71983,1.82785,1.31825,3.09649,1.96926,6.34348,0.584,0.80368,0.6579,1.8166,0.46572,0.73685,0.99975,0,0.00128
"AGO",2013,5,9,"B","Deaths","Lower",0,289,240,80,1274,878,2237,234,286,293,679,173,293,408,0,0
"AGO",2013,5,9,"B","Deaths","Point",207,421,853,365,1743,1181,3396,342,422,409,979,256,417,576,1,0
"AGO",2013,5,9,"B","Deaths","Upper",1268,595,1432,924,2352,1588,4733,479,607,571,1358,369,584,796,3,1
"AGO",2013,5,9,"B","Fraction","Lower",0,0.02871,0.02235,0.00672,0.13886,0.09704,0.21632,0.02303,0.02905,0.0295,0.07022,0.01703,0.02945,0.04155,0,0
"AGO",2013,5,9,"B","Fraction","Point",0.01787,0.03637,0.07371,0.03152,0.15068,0.10208,0.29363,0.02958,0.03646,0.03533,0.08467,0.02214,0.03608,0.04981,0.00005,0.00002
"AGO",2013,5,9,"B","Fraction","Upper",0.1152,0.04391,0.10303,0.08388,0.16144,0.1034,0.32469,0.0363,0.04504,0.04179,0.0998,0.02855,0.0437,0.05986,0.00024,0.00011
"AGO",2013,5,9,"B","Rate","Lower",0,0.35432,0.29475,0.09885,1.56221,1.07632,2.74351,0.28709,0.35184,0.35901,0.83319,0.21233,0.35942,0.50021,0,0
"AGO",2013,5,9,"B","Rate","Point",0.25287,0.51466,1.04304,0.44603,2.13222,1.4445,4.15505,0.41858,0.51593,0.49994,1.19813,0.3133,0.51056,0.70484,0.00071,0.00028
"AGO",2013,5,9,"B","Rate","Upper",1.55211,0.72589,1.74976,1.12979,2.86992,1.93687,5.77734,0.58449,0.74096,0.69714,1.65721,0.45006,0.71257,0.9719,0.00367,0.00123
"AGO",2014,5,9,"B","Deaths","Lower",115,291,204,84,1221,937,2001,241,269,319,632,175,297,415,0,0
"AGO",2014,5,9,"B","Deaths","Point",582,441,765,424,1670,1260,3160,354,397,444,917,257,420,584,0,0
"AGO",2014,5,9,"B","Deaths","Upper",2123,630,1334,995,2263,1694,4361,495,576,617,1278,369,590,805,0,0
"AGO",2014,5,9,"B","Fraction","Lower",0.00992,0.029,0.01976,0.00706,0.13052,0.1004,0.18357,0.0239,0.02669,0.03162,0.06486,0.01705,0.02936,0.04149,0,0
"AGO",2014,5,9,"B","Fraction","Point",0.04984,0.03781,0.06552,0.03633,0.14304,0.10792,0.27068,0.03031,0.03399,0.038,0.07852,0.02205,0.03597,0.05002,0,0
"AGO",2014,5,9,"B","Fraction","Upper",0.18103,0.04663,0.09871,0.08677,0.1552,0.11191,0.30365,0.03756,0.04254,0.04519,0.09368,0.0283,0.04367,0.05988,0,0
"AGO",2014,5,9,"B","Rate","Lower",0.13582,0.34295,0.24023,0.0993,1.43891,1.10405,2.35625,0.28455,0.31678,0.37665,0.74534,0.20656,0.35037,0.48989,0,0
"AGO",2014,5,9,"B","Rate","Point",0.68423,0.51907,0.89949,0.49876,1.96373,1.48158,3.71603,0.41611,0.46663,0.52168,1.07796,0.30271,0.49381,0.6867,0,0
"AGO",2014,5,9,"B","Rate","Upper",2.49567,0.73875,1.56463,1.17027,2.65451,1.98694,5.11922,0.57982,0.67482,0.72466,1.49947,0.43286,0.69117,0.94496,0,0
"AGO",2015,5,9,"B","Deaths","Lower",0,302,183,91,1184,1004,2115,244,250,334,593,174,299,416,0,0
"AGO",2015,5,9,"B","Deaths","Point",18,460,755,400,1613,1350,2950,357,373,471,863,255,424,590,0,1
"AGO",2015,5,9,"B","Deaths","Upper",238,660,1286,992,2182,1815,4037,503,549,655,1207,366,591,814,0,2
"AGO",2015,5,9,"B","Fraction","Lower",0,0.03179,0.01915,0.00766,0.13807,0.12248,0.23397,0.0261,0.02656,0.03645,0.0652,0.0181,0.03186,0.04558,0,0
"AGO",2015,5,9,"B","Fraction","Point",0.00161,0.04232,0.06939,0.03677,0.14824,0.12406,0.27115,0.03285,0.03429,0.04331,0.0793,0.02348,0.03899,0.0542,0,0.00005
