"ISO3","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Total","Measles","Maternal","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Cardiovascular","Digestive","Neoplasms","OtherNCD","InterpVio","SelfHarm","Drowning","RTI","OtherInj","NatDis","CollectVio"
"LAO",2013,5,19,"B","Fraction","Lower",1,0,0.00521,0.00356,0.01486,0.0191,0.03574,0.00371,0.13799,0.00605,0.01574,0.05199,0.0455,0.16138,0.02001,0.0231,0.04235,0.05709,0.09786,0.00034,0
"LAO",2013,5,19,"B","Fraction","Point",1,0.00049,0.00824,0.00485,0.03351,0.07949,0.04737,0.00502,0.19168,0.00944,0.02445,0.06,0.05177,0.19065,0.03079,0.03437,0.04945,0.06927,0.10744,0.00171,0
"LAO",2013,5,19,"B","Fraction","Upper",1,0.00344,0.01243,0.00603,0.06738,0.12824,0.0592,0.00599,0.24026,0.01359,0.036,0.06948,0.0588,0.21834,0.04464,0.04962,0.05736,0.08359,0.11783,0.00353,0
"LAO",2014,5,19,"B","Deaths","Lower",1806,0,10,8,31,50,77,9,259,13,31,101,94,344,44,48,92,119,215,0,0
"LAO",2014,5,19,"B","Deaths","Point",2467,3,18,13,83,190,109,15,431,21,57,143,131,494,80,85,127,177,291,0,0
"LAO",2014,5,19,"B","Deaths","Upper",3481,50,37,19,183,289,151,21,712,32,113,205,190,693,151,163,180,286,402,0,0
"LAO",2014,5,19,"B","Fraction","Lower",1,0,0.0046,0.00365,0.01377,0.01935,0.0326,0.00431,0.12267,0.00522,0.01436,0.04999,0.04646,0.16897,0.01993,0.02199,0.04406,0.05818,0.10629,0,0
"LAO",2014,5,19,"B","Fraction","Point",1,0.00137,0.00748,0.0051,0.03347,0.07718,0.04425,0.00592,0.17465,0.00849,0.0233,0.05781,0.05305,0.20014,0.03223,0.03446,0.05145,0.07175,0.11788,0,0
"LAO",2014,5,19,"B","Fraction","Upper",1,0.01873,0.01152,0.00632,0.06484,0.1239,0.05601,0.00711,0.22187,0.01264,0.03502,0.06717,0.06061,0.23012,0.04811,0.05132,0.06054,0.08726,0.12999,0,0
"LAO",2015,5,19,"B","Deaths","Lower",1641,0,7,7,20,45,67,5,220,10,26,89,86,329,39,41,83,110,212,0,0
"LAO",2015,5,19,"B","Deaths","Point",2299,1,16,12,76,177,99,9,365,17,51,130,124,481,77,79,119,170,295,0,1
"LAO",2015,5,19,"B","Deaths","Upper",3299,4,33,19,172,275,141,13,627,27,104,193,186,684,155,158,175,284,417,0,3
"LAO",2015,5,19,"B","Fraction","Lower",1,0,0.00391,0.00388,0.01055,0.01878,0.03127,0.0027,0.115,0.00432,0.01308,0.04877,0.04705,0.17792,0.01938,0.02046,0.04398,0.05892,0.11436,0,0
"LAO",2015,5,19,"B","Fraction","Point",1,0.0003,0.00687,0.00536,0.03301,0.07688,0.04308,0.00379,0.15856,0.00727,0.02228,0.05659,0.05403,0.20918,0.03354,0.03451,0.05186,0.07411,0.12849,0,0.00031
"LAO",2015,5,19,"B","Fraction","Upper",1,0.00153,0.01095,0.00648,0.06349,0.11442,0.05504,0.00461,0.20568,0.01122,0.03429,0.06613,0.0622,0.23925,0.0525,0.05271,0.06152,0.09094,0.14382,0,0.00139
"LAO",2016,5,19,"B","Deaths","Lower",1506,0,6,6,24,41,59,1,189,7,22,79,79,313,36,36,73,105,207,0,0
"LAO",2016,5,19,"B","Deaths","Point",2170,3,14,11,71,161,93,2,319,13,47,121,119,468,76,75,111,165,299,1,1
"LAO",2016,5,19,"B","Deaths","Upper",3177,24,30,18,162,238,138,4,582,22,97,185,184,679,156,154,166,285,428,3,4
"LAO",2016,5,19,"B","Fraction","Lower",1,0,0.00347,0.00382,0.01243,0.01704,0.03012,0.0007,0.1052,0.00345,0.01176,0.04788,0.04693,0.18264,0.01893,0.01938,0.04281,0.05968,0.12138,0,0
"LAO",2016,5,19,"B","Fraction","Point",1,0.0015,0.00647,0.00524,0.03267,0.07398,0.04284,0.00101,0.14703,0.00603,0.02156,0.05588,0.05471,0.21571,0.03485,0.03474,0.05094,0.07618,0.13764,0.00046,0.00057
"LAO",2016,5,19,"B","Fraction","Upper",1,0.0115,0.01054,0.00633,0.06242,0.1085,0.05571,0.00125,0.19807,0.00981,0.0345,0.06551,0.06327,0.24802,0.05593,0.05445,0.06086,0.09422,0.15659,0.0016,0.00184
"LAO",2017,5,19,"B","Deaths","Lower",1399,0,5,6,20,38,52,1,164,6,20,71,73,294,34,33,68,97,199,0,0
"LAO",2017,5,19,"B","Deaths","Point",2066,7,13,11,68,139,87,2,295,11,44,113,114,452,74,72,104,160,299,0,1
"LAO",2017,5,19,"B","Deaths","Upper",3082,73,27,18,154,209,134,3,540,19,93,177,180,666,154,149,159,278,431,0,2
"LAO",2017,5,19,"B","Fraction","Lower",1,0,0.00323,0.00405,0.01118,0.0183,0.02913,0.00061,0.10026,0.00292,0.01098,0.04689,0.04708,0.18483,0.01853,0.01846,0.04176,0.06034,0.12554,0,0
"LAO",2017,5,19,"B","Fraction","Point",1,0.0034,0.00624,0.00547,0.03313,0.06731,0.04213,0.00091,0.14269,0.00527,0.02116,0.05488,0.05533,0.21874,0.03584,0.03494,0.05018,0.07755,0.14456,0,0.00029
"LAO",2017,5,19,"B","Fraction","Upper",1,0.03574,0.01039,0.00645,0.06147,0.10097,0.05474,0.00114,0.18793,0.00891,0.03434,0.06519,0.06454,0.25348,0.0585,0.05596,0.06068,0.09692,0.1669,0,0.00118
"LAO",2018,5,19,"B","Deaths","Lower",1281,0,5,6,18,31,45,0,154,5,18,65,68,268,30,29,62,90,187,17,0
"LAO",2018,5,19,"B","Deaths","Point",1974,3,12,11,67,115,80,2,280,9,41,106,110,429,72,69,97,154,292,27,0
"LAO",2018,5,19,"B","Deaths","Upper",3005,29,26,18,148,177,128,3,500,17,88,169,176,644,151,144,153,271,431,37,0
"LAO",2018,5,19,"B","Fraction","Lower",1,0,0.00297,0.00415,0.01151,0.01449,0.02746,0.00052,0.10023,0.00256,0.01044,0.04557,0.04724,0.18298,0.0181,0.01765,0.04105,0.06032,0.12792,0.00742,0
"LAO",2018,5,19,"B","Fraction","Point",1,0.00147,0.00606,0.00562,0.03385,0.05828,0.04071,0.00079,0.14166,0.00477,0.02074,0.05347,0.05569,0.21716,0.03635,0.0349,0.04933,0.07795,0.14772,0.01347,0
"LAO",2018,5,19,"B","Fraction","Upper",1,0.01462,0.01029,0.00673,0.06071,0.09062,0.0533,0.001,0.18333,0.00842,0.03442,0.06359,0.0653,0.25315,0.06117,0.05775,0.05996,0.09835,0.17244,0.02281,0
"LAO",2019,5,19,"B","Deaths","Lower",1204,0,4,5,15,28,42,0,150,4,17,61,66,257,29,29,59,87,182,0,0
"LAO",2019,5,19,"B","Deaths","Point",1905,6,12,9,66,106,77,1,273,9,40,102,109,418,71,68,95,152,292,0,0
"LAO",2019,5,19,"B","Deaths","Upper",2943,68,25,15,150,173,124,2,480,16,86,162,176,633,151,143,150,267,435,0,2
"LAO",2019,5,19,"B","Fraction","Lower",1,0,0.00294,0.00356,0.01076,0.01407,0.0267,0.00021,0.10472,0.00242,0.01026,0.04551,0.04859,0.18482,0.01849,0.0176,0.04146,0.06155,0.13158,0,0
"LAO",2019,5,19,"B","Fraction","Point",1,0.00322,0.00604,0.00476,0.03454,0.05571,0.04016,0.00034,0.14324,0.00465,0.02087,0.05337,0.05744,0.21955,0.03749,0.03553,0.05005,0.07973,0.15315,0,0.00018
"LAO",2019,5,19,"B","Fraction","Upper",1,0.03568,0.01031,0.00568,0.06339,0.0885,0.0531,0.00043,0.18128,0.0084,0.03555,0.06363,0.06763,0.25801,0.06269,0.05926,0.06168,0.10092,0.1796,0,0.00104
"LBN",2000,5,19,"B","Deaths","Lower",449,0,1,0,14,1,3,0,40,8,9,8,53,87,40,23,29,54,47,0,2
"LBN",2000,5,19,"B","Deaths","Point",533,1,2,0,19,3,4,0,50,11,13,10,64,105,56,32,35,65,57,0,6
"LBN",2000,5,19,"B","Deaths","Upper",643,5,3,1,24,6,6,0,63,15,18,13,78,127,76,44,43,79,70,0,11
"LBN",2000,5,19,"B","Fraction","Lower",1,0,0.00278,0.00058,0.02911,0.00258,0.00623,0,0.08521,0.01581,0.01906,0.01801,0.11461,0.18827,0.08413,0.04849,0.06119,0.11821,0.0976,0,0.00328
"LBN",2000,5,19,"B","Fraction","Point",1,0.00096,0.00356,0.0008,0.03517,0.00617,0.00794,0,0.09372,0.02073,0.02361,0.01939,0.12014,0.19616,0.10415,0.06017,0.06633,0.12212,0.10727,0,0.0116
"LBN",2000,5,19,"B","Fraction","Upper",1,0.00773,0.00451,0.00103,0.04147,0.01099,0.00999,0,0.10256,0.02603,0.02835,0.02087,0.1258,0.20553,0.12548,0.07195,0.07181,0.12622,0.11752,0,0.02174
"LBN",2001,5,19,"B","Deaths","Lower",456,0,1,0,15,1,3,0,41,8,9,8,56,92,39,24,29,56,48,0,0
"LBN",2001,5,19,"B","Deaths","Point",542,0,2,1,19,3,4,0,51,11,13,11,67,110,54,34,36,67,58,0,1
"LBN",2001,5,19,"B","Deaths","Upper",653,0,3,1,25,7,6,0,63,16,18,14,81,133,74,46,43,81,71,0,4
"LBN",2001,5,19,"B","Fraction","Lower",1,0,0.00271,0.0007,0.02943,0.00258,0.00622,0,0.08629,0.01607,0.01946,0.01826,0.11823,0.19468,0.07974,0.04989,0.06047,0.11975,0.09804,0,0
"LBN",2001,5,19,"B","Fraction","Point",1,0,0.00347,0.00095,0.0355,0.00601,0.00793,0,0.09441,0.02092,0.02406,0.01963,0.12379,0.20302,0.09889,0.06204,0.06562,0.1235,0.10786,0,0.00239
"LBN",2001,5,19,"B","Fraction","Upper",1,0,0.00439,0.00122,0.04196,0.01177,0.01002,0,0.10224,0.02646,0.02879,0.02114,0.12945,0.212,0.1189,0.07381,0.07115,0.12744,0.11805,0,0.00732
"LBN",2002,5,19,"B","Deaths","Lower",466,0,1,0,15,1,3,0,40,8,10,9,59,97,38,26,29,57,49,0,0
"LBN",2002,5,19,"B","Deaths","Point",555,1,2,1,20,3,4,0,50,12,14,11,70,116,52,36,36,69,60,0,1
"LBN",2002,5,19,"B","Deaths","Upper",668,6,3,1,25,7,6,0,62,16,19,14,84,140,72,48,43,83,73,0,3
"LBN",2002,5,19,"B","Fraction","Lower",1,0,0.00267,0.00085,0.02931,0.00236,0.00612,0,0.08176,0.0159,0.01981,0.01827,0.12069,0.1997,0.0759,0.05165,0.05912,0.12001,0.09737,0,0
"LBN",2002,5,19,"B","Fraction","Point",1,0.00147,0.00342,0.00111,0.0354,0.00578,0.00783,0,0.09054,0.02095,0.02448,0.01972,0.12631,0.20818,0.09386,0.06421,0.06422,0.12363,0.10732,0,0.00158
"LBN",2002,5,19,"B","Fraction","Upper",1,0.00929,0.00433,0.0014,0.04176,0.01148,0.00985,0,0.09848,0.02643,0.02923,0.02121,0.13195,0.2173,0.11301,0.0763,0.06968,0.12744,0.11774,0,0.00573
"LBN",2003,5,19,"B","Deaths","Lower",481,2,1,0,15,1,3,0,40,8,10,9,61,101,37,27,29,58,50,0,0
"LBN",2003,5,19,"B","Deaths","Point",571,6,2,1,20,3,4,0,50,12,14,11,72,120,51,38,35,70,60,0,1
"LBN",2003,5,19,"B","Deaths","Upper",688,13,3,1,25,6,6,0,62,16,20,14,88,146,71,51,43,85,73,0,4
"LBN",2003,5,19,"B","Fraction","Lower",1,0.00422,0.00262,0.00095,0.02867,0.00222,0.0059,0,0.07742,0.01538,0.02002,0.01812,0.12136,0.20223,0.07237,0.05315,0.05693,0.11841,0.09534,0,0
"LBN",2003,5,19,"B","Fraction","Point",1,0.01063,0.00336,0.00124,0.03462,0.00554,0.00756,0,0.08718,0.02027,0.02471,0.01955,0.12691,0.21099,0.0896,0.06598,0.06205,0.12202,0.10537,0,0.00244
"LBN",2003,5,19,"B","Fraction","Upper",1,0.02228,0.00425,0.00155,0.04084,0.01066,0.00952,0,0.09574,0.02571,0.02951,0.02107,0.13271,0.22019,0.10793,0.0786,0.06747,0.12565,0.11551,0,0.00749
"LBN",2004,5,19,"B","Deaths","Lower",483,0,1,0,15,1,3,0,39,8,10,9,62,104,37,29,29,58,50,0,0
"LBN",2004,5,19,"B","Deaths","Point",572,3,2,1,20,3,4,0,49,11,15,11,74,124,51,40,35,70,60,0,1
"LBN",2004,5,19,"B","Deaths","Upper",689,8,3,2,25,7,6,0,61,16,20,14,89,151,70,54,42,85,73,0,2
"LBN",2004,5,19,"B","Fraction","Lower",1,0,0.00262,0.00115,0.02838,0.00206,0.00577,0,0.07614,0.01503,0.02064,0.01821,0.12364,0.20807,0.072,0.05618,0.05592,0.11844,0.09495,0,0
"LBN",2004,5,19,"B","Fraction","Point",1,0.00461,0.00337,0.00146,0.03426,0.00545,0.00737,0,0.0851,0.01975,0.02538,0.0197,0.12919,0.21689,0.08906,0.06948,0.06098,0.12197,0.10503,0,0.00098
"LBN",2004,5,19,"B","Fraction","Upper",1,0.01372,0.00426,0.00179,0.04044,0.01149,0.00929,0,0.09321,0.02522,0.0302,0.02122,0.13506,0.2263,0.10675,0.08233,0.06633,0.12552,0.11563,0,0.00407
"LBN",2005,5,19,"B","Deaths","Lower",482,2,1,0,14,1,3,0,37,7,10,9,61,104,36,30,28,56,48,0,3
"LBN",2005,5,19,"B","Deaths","Point",573,5,2,1,19,3,4,0,46,11,15,11,73,124,50,41,33,68,58,0,8
"LBN",2005,5,19,"B","Deaths","Upper",692,11,3,2,24,7,6,0,58,15,20,14,89,152,70,56,41,83,71,0,13
"LBN",2005,5,19,"B","Fraction","Lower",1,0.00371,0.0026,0.00123,0.02694,0.00207,0.00544,0,0.07258,0.01417,0.02084,0.01782,0.12227,0.20779,0.07159,0.05818,0.05335,0.1148,0.09147,0,0.00473
"LBN",2005,5,19,"B","Fraction","Point",1,0.00927,0.00337,0.0016,0.0328,0.00527,0.00696,0,0.08088,0.01866,0.0256,0.01933,0.1279,0.21706,0.08809,0.07182,0.05817,0.11849,0.10137,0,0.01337
"LBN",2005,5,19,"B","Fraction","Upper",1,0.01768,0.00425,0.00197,0.03887,0.01086,0.0088,0,0.0889,0.02398,0.03046,0.02092,0.13377,0.2266,0.10562,0.08495,0.0632,0.12225,0.11213,0,0.02383
"LBN",2006,5,19,"B","Deaths","Lower",629,6,1,0,14,1,2,0,34,7,10,8,60,102,34,30,26,53,45,0,164
"LBN",2006,5,19,"B","Deaths","Point",747,11,2,1,18,3,4,0,43,10,14,11,71,122,48,41,31,64,55,0,197
"LBN",2006,5,19,"B","Deaths","Upper",905,19,3,2,23,6,5,0,55,14,20,14,87,150,68,56,38,80,67,0,238
"LBN",2006,5,19,"B","Fraction","Lower",1,0.00831,0.00197,0.00096,0.0197,0.00152,0.00391,0,0.05029,0.01016,0.01552,0.01317,0.09118,0.15715,0.05235,0.04416,0.03839,0.08356,0.06638,0,0.2538
"LBN",2006,5,19,"B","Fraction","Point",1,0.01453,0.00253,0.00122,0.02402,0.00403,0.00505,0,0.05808,0.01357,0.01911,0.01432,0.09545,0.16325,0.06484,0.05464,0.04198,0.08625,0.07384,0,0.2633
"LBN",2006,5,19,"B","Fraction","Upper",1,0.02539,0.00321,0.00149,0.02851,0.00782,0.00642,0,0.06449,0.01757,0.02287,0.01549,0.09988,0.16978,0.07795,0.06504,0.04567,0.08913,0.08164,0,0.27327
"LBN",2007,5,19,"B","Deaths","Lower",447,0,1,0,12,1,2,0,31,6,10,8,56,97,35,30,24,50,42,0,5
"LBN",2007,5,19,"B","Deaths","Point",532,4,2,1,16,3,3,0,40,9,14,10,68,117,50,41,29,61,51,0,11
"LBN",2007,5,19,"B","Deaths","Upper",644,12,3,2,21,6,5,0,51,13,20,13,83,144,69,56,36,75,62,0,18
"LBN",2007,5,19,"B","Fraction","Lower",1,0.00119,0.00264,0.00132,0.02504,0.00196,0.00496,0,0.0658,0.01293,0.02181,0.0175,0.12169,0.21132,0.07693,0.06265,0.04992,0.11079,0.08545,0,0.00947
"LBN",2007,5,19,"B","Fraction","Point",1,0.00824,0.0034,0.00163,0.03077,0.00535,0.00643,0,0.07541,0.01731,0.02662,0.01906,0.1276,0.22052,0.09416,0.07713,0.05472,0.11454,0.09584,0,0.02126
"LBN",2007,5,19,"B","Fraction","Upper",1,0.02082,0.00435,0.00197,0.03682,0.0108,0.00825,0,0.08399,0.02255,0.03167,0.0207,0.13376,0.23075,0.11176,0.09077,0.0598,0.11845,0.10663,0,0.0361
"LBN",2008,5,19,"B","Deaths","Lower",436,0,1,0,11,0,2,0,29,6,10,7,53,93,37,30,22,47,38,0,22
"LBN",2008,5,19,"B","Deaths","Point",524,1,2,1,15,3,3,0,37,8,14,10,64,112,51,42,27,57,46,0,32
"LBN",2008,5,19,"B","Deaths","Upper",638,5,3,2,19,6,5,0,47,12,20,12,79,139,71,57,33,71,57,0,40
"LBN",2008,5,19,"B","Fraction","Lower",1,0,0.00273,0.00131,0.02231,0.00179,0.00446,0,0.06166,0.01172,0.02252,0.01662,0.11623,0.20451,0.08061,0.06621,0.04606,0.10571,0.07861,0,0.04467
"LBN",2008,5,19,"B","Fraction","Point",1,0.00148,0.00347,0.0016,0.02801,0.00537,0.00584,0,0.07021,0.01593,0.027,0.01821,0.12248,0.21404,0.09757,0.07962,0.05077,0.10913,0.08846,0,0.06082
"LBN",2008,5,19,"B","Fraction","Upper",1,0.00848,0.00436,0.0019,0.03404,0.01124,0.00756,0,0.07791,0.0211,0.03168,0.01988,0.12958,0.2248,0.11453,0.09273,0.05612,0.11269,0.10005,0,0.07626
"LBN",2009,5,19,"B","Deaths","Lower",412,0,1,0,11,0,2,0,28,6,10,7,54,94,37,31,21,46,38,0,0
"LBN",2009,5,19,"B","Deaths","Point",492,1,2,1,15,3,3,0,36,8,14,9,64,113,51,42,26,56,46,0,3
"LBN",2009,5,19,"B","Deaths","Upper",602,5,3,2,19,7,4,0,46,12,19,12,78,140,71,57,32,70,56,0,8
"LBN",2009,5,19,"B","Fraction","Lower",1,0,0.00286,0.00143,0.02396,0.00166,0.00468,0,0.06344,0.01231,0.02349,0.01758,0.12396,0.21942,0.08647,0.07036,0.04827,0.11023,0.08284,0,0
"LBN",2009,5,19,"B","Fraction","Point",1,0.00156,0.00367,0.00176,0.02973,0.00557,0.00612,0,0.07264,0.01664,0.02828,0.01926,0.13019,0.22875,0.10431,0.08493,0.05303,0.11375,0.09299,0,0.00681
"LBN",2009,5,19,"B","Fraction","Upper",1,0.0096,0.0046,0.00205,0.03583,0.01225,0.00786,0,0.08014,0.02174,0.03321,0.02097,0.13628,0.23881,0.12241,0.09868,0.05811,0.11731,0.10426,0,0.01547
"LBN",2010,5,19,"B","Deaths","Lower",403,0,1,0,11,0,2,0,27,5,10,7,53,93,38,31,21,45,36,0,0
"LBN",2010,5,19,"B","Deaths","Point",486,1,2,1,14,3,3,0,35,8,14,9,64,113,53,43,25,55,44,0,1
"LBN",2010,5,19,"B","Deaths","Upper",595,5,3,2,18,6,4,0,44,11,19,12,77,139,72,58,31,68,54,0,3
"LBN",2010,5,19,"B","Fraction","Lower",1,0,0.00296,0.00154,0.02341,0.00172,0.00456,0,0.06278,0.01199,0.0241,0.01757,0.12422,0.22214,0.09027,0.07321,0.04738,0.10948,0.08109,0,0
"LBN",2010,5,19,"B","Fraction","Point",1,0.00147,0.00378,0.00185,0.02919,0.00563,0.00595,0,0.0711,0.01614,0.02891,0.01926,0.13067,0.2317,0.10822,0.08807,0.05205,0.11299,0.09141,0,0.00161
"LBN",2010,5,19,"B","Fraction","Upper",1,0.00878,0.00475,0.00213,0.03543,0.01235,0.00765,0,0.07875,0.0212,0.03367,0.02101,0.13708,0.24172,0.12658,0.10197,0.05709,0.11648,0.10272,0,0.00615
"LBN",2011,5,19,"B","Deaths","Lower",628,0,1,0,11,0,2,0,27,5,10,7,54,95,38,32,21,44,36,0,221
"LBN",2011,5,19,"B","Deaths","Point",760,1,2,1,14,3,3,0,34,8,14,9,64,114,53,44,25,55,44,0,271
"LBN",2011,5,19,"B","Deaths","Upper",939,5,3,2,19,7,4,0,44,11,20,12,78,142,73,60,31,68,54,0,341
"LBN",2011,5,19,"B","Fraction","Lower",1,0,0.00194,0.00102,0.01502,0.00119,0.00291,0,0.03907,0.00773,0.01576,0.01127,0.07965,0.1436,0.05856,0.04905,0.02971,0.06973,0.05119,0,0.34651
"LBN",2011,5,19,"B","Fraction","Point",1,0.00095,0.00248,0.00124,0.019,0.00388,0.00386,0,0.04507,0.01066,0.01864,0.01244,0.0847,0.1506,0.06923,0.05799,0.03306,0.07187,0.05833,0,0.35603
"LBN",2011,5,19,"B","Fraction","Upper",1,0.00592,0.00307,0.00146,0.02326,0.00855,0.00502,0,0.05029,0.01408,0.0215,0.01365,0.09,0.15786,0.08004,0.06623,0.03673,0.07408,0.06643,0,0.36457
"LBN",2012,5,19,"B","Deaths","Lower",442,0,1,0,11,0,2,0,27,6,10,7,55,98,38,33,21,45,37,0,26
"LBN",2012,5,19,"B","Deaths","Point",535,1,2,1,15,3,3,0,35,8,14,10,66,118,53,46,25,55,45,0,37
"LBN",2012,5,19,"B","Deaths","Upper",660,5,3,2,19,7,4,0,44,12,20,12,80,146,73,62,31,69,55,0,49
"LBN",2012,5,19,"B","Fraction","Lower",1,0,0.00283,0.00153,0.02193,0.00165,0.00427,0,0.05661,0.01144,0.02278,0.01635,0.11631,0.21016,0.0836,0.07164,0.04259,0.09975,0.07331,0,0.05735
"LBN",2012,5,19,"B","Fraction","Point",1,0.0014,0.00361,0.00185,0.02779,0.00538,0.00563,0,0.0648,0.01568,0.02697,0.01802,0.12314,0.21983,0.09904,0.08513,0.0472,0.10275,0.08346,0,0.06832
"LBN",2012,5,19,"B","Fraction","Upper",1,0.00738,0.0045,0.00222,0.03391,0.01177,0.0073,0,0.07224,0.0206,0.03134,0.01977,0.13054,0.23109,0.1148,0.09786,0.05239,0.10599,0.09489,0,0.07716
"LBN",2013,5,19,"B","Deaths","Lower",487,13,1,0,12,0,2,0,26,6,11,8,57,101,38,35,21,45,37,0,41
"LBN",2013,5,19,"B","Deaths","Point",582,20,2,1,16,3,3,0,35,9,15,10,68,122,53,47,26,56,46,0,50
"LBN",2013,5,19,"B","Deaths","Upper",708,30,3,2,20,7,5,0,46,12,20,13,83,151,74,65,31,70,56,0,62
"LBN",2013,5,19,"B","Fraction","Lower",1,0.02265,0.00263,0.00148,0.02156,0.00156,0.00413,0,0.05021,0.01127,0.02116,0.0156,0.11127,0.20126,0.07588,0.06766,0.0402,0.09242,0.06961,0,0.0829
"LBN",2013,5,19,"B","Fraction","Point",1,0.03467,0.00341,0.00182,0.02681,0.00509,0.0054,0,0.06086,0.01514,0.02541,0.01711,0.11718,0.21001,0.09143,0.08146,0.04417,0.09594,0.07836,0,0.08572
"LBN",2013,5,19,"B","Fraction","Upper",1,0.05273,0.00428,0.00217,0.03232,0.01125,0.00692,0,0.06983,0.01976,0.02965,0.01869,0.12293,0.21877,0.10742,0.09439,0.04856,0.09932,0.08796,0,0.09039
"LBN",2014,5,19,"B","Deaths","Lower",486,0,1,0,12,1,2,0,27,6,11,8,58,104,38,36,21,46,38,0,49
"LBN",2014,5,19,"B","Deaths","Point",581,1,2,1,16,3,3,0,36,9,15,10,70,125,53,49,26,56,46,0,59
"LBN",2014,5,19,"B","Deaths","Upper",710,12,3,2,21,7,5,0,46,13,21,13,85,155,73,67,32,70,56,0,72
"LBN",2014,5,19,"B","Fraction","Lower",1,0,0.00266,0.00161,0.02245,0.00172,0.00428,0,0.05076,0.01182,0.02138,0.01593,0.11391,0.20677,0.07547,0.07,0.04047,0.09294,0.07047,0,0.09512
"LBN",2014,5,19,"B","Fraction","Point",1,0.0025,0.00345,0.00198,0.0279,0.00523,0.00558,0,0.0614,0.01585,0.02569,0.01748,0.11999,0.21578,0.09079,0.08415,0.04458,0.0964,0.07947,0,0.10177
"LBN",2014,5,19,"B","Fraction","Upper",1,0.01993,0.00432,0.00238,0.03371,0.0111,0.00718,0,0.06875,0.02083,0.03008,0.01911,0.12593,0.22507,0.1068,0.09772,0.04897,0.10004,0.08936,0,0.10815
"LBN",2015,5,19,"B","Deaths","Lower",484,0,1,0,13,0,2,0,31,7,11,8,59,107,38,36,21,45,38,0,42
"LBN",2015,5,19,"B","Deaths","Point",579,0,2,1,17,3,3,0,38,10,15,10,71,128,52,50,26,56,46,0,50
"LBN",2015,5,19,"B","Deaths","Upper",709,0,3,2,21,7,5,0,48,13,21,13,87,159,72,68,32,70,57,0,63
"LBN",2015,5,19,"B","Fraction","Lower",1,0,0.00267,0.00172,0.02312,0.00164,0.0044,0,0.0592,0.01227,0.02143,0.01616,0.11625,0.21237,0.07439,0.07106,0.04049,0.09261,0.07072,0,0.08221
"LBN",2015,5,19,"B","Fraction","Point",1,0,0.00348,0.00208,0.02877,0.00532,0.00572,0,0.06606,0.01651,0.02596,0.01782,0.12277,0.22159,0.0905,0.08613,0.04475,0.0967,0.08003,0,0.0858
"LBN",2015,5,19,"B","Fraction","Upper",1,0,0.00435,0.00245,0.0347,0.01116,0.00733,0,0.07263,0.02156,0.03042,0.0194,0.1287,0.23055,0.10627,0.0999,0.04926,0.10012,0.08992,0,0.09606
"LBN",2016,5,19,"B","Deaths","Lower",448,0,1,0,12,1,2,0,26,6,11,8,57,103,38,37,20,43,35,0,20
"LBN",2016,5,19,"B","Deaths","Point",540,1,2,1,16,3,3,0,33,9,15,10,68,124,52,50,24,54,43,0,30
"LBN",2016,5,19,"B","Deaths","Upper",662,5,3,2,20,7,5,0,43,13,21,13,84,155,73,69,30,67,53,0,39
"LBN",2016,5,19,"B","Fraction","Lower",1,0,0.00284,0.00178,0.02297,0.00195,0.00433,0,0.05401,0.01237,0.02318,0.01661,0.11924,0.22022,0.08109,0.07821,0.04037,0.09612,0.07057,0,0.03983
