"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"World",2018,10,14,"B","Rate","Upper",0.1454,0.27325,0.08379,0.22944,0.33892,0.65921,0.1164,0.26592,0.57343,0.24618,0.22812,0.61412,0.0066,0.09128
"World",2019,10,14,"B","Deaths","Lower",9792,21127,4737,16751,23940,52009,8673,23288,51936,20129,19431,49709,258,3350
"World",2019,10,14,"B","Deaths","Point",12068,25034,7823,21047,31587,61919,10595,26820,58396,23610,22542,60572,298,5835
"World",2019,10,14,"B","Deaths","Upper",16967,34916,10010,28938,43116,84811,14877,34760,72679,30816,28636,79719,344,9273
"World",2019,10,14,"B","Fraction","Lower",0.02588,0.06076,0.01161,0.04741,0.06601,0.14728,0.02466,0.06385,0.14464,0.05599,0.055,0.14084,0.00062,0.00828
"World",2019,10,14,"B","Fraction","Point",0.03278,0.068,0.02125,0.05717,0.0858,0.16819,0.02878,0.07285,0.15862,0.06413,0.06123,0.16453,0.00081,0.01585
"World",2019,10,14,"B","Fraction","Upper",0.04202,0.08045,0.02641,0.06778,0.10406,0.19275,0.03413,0.08378,0.17235,0.07268,0.06746,0.18773,0.00096,0.02489
"World",2019,10,14,"B","Rate","Lower",0.07795,0.16824,0.0376,0.13309,0.19131,0.41429,0.06941,0.18729,0.41677,0.16042,0.15596,0.39732,0.00205,0.02653
"World",2019,10,14,"B","Rate","Point",0.09499,0.19706,0.06158,0.16567,0.24864,0.4874,0.0834,0.21111,0.45967,0.18584,0.17744,0.4768,0.00235,0.04593
"World",2019,10,14,"B","Rate","Upper",0.1355,0.27806,0.07961,0.22977,0.34277,0.67079,0.11748,0.27647,0.57744,0.24441,0.22706,0.63337,0.00274,0.07588
"East Asia and Pacific",2000,10,14,"B","Deaths","Lower",15,2450,1587,1538,205,7123,2095,7613,15026,11985,6340,8853,268,29
"East Asia and Pacific",2000,10,14,"B","Deaths","Point",33,2959,2810,2132,318,9325,3420,10429,19814,17058,8776,11940,352,70
"East Asia and Pacific",2000,10,14,"B","Deaths","Upper",55,5651,3794,4056,816,16937,8930,13182,32699,22598,11653,15054,432,88
"East Asia and Pacific",2000,10,14,"B","Fraction","Lower",0.00017,0.02947,0.01712,0.018,0.00241,0.08731,0.02529,0.08686,0.19819,0.14572,0.07961,0.10041,0.00276,0.00034
"East Asia and Pacific",2000,10,14,"B","Fraction","Point",0.00037,0.03308,0.03142,0.02384,0.00356,0.10426,0.03824,0.11661,0.22154,0.19073,0.09813,0.1335,0.00394,0.00078
"East Asia and Pacific",2000,10,14,"B","Fraction","Upper",0.00062,0.0466,0.04139,0.03457,0.00659,0.14028,0.07391,0.12957,0.27041,0.21536,0.10804,0.14691,0.00464,0.00106
"East Asia and Pacific",2000,10,14,"B","Rate","Lower",0.00039,0.06114,0.03987,0.03839,0.00521,0.17786,0.0528,0.18909,0.37754,0.29821,0.15688,0.21943,0.0067,0.00073
"East Asia and Pacific",2000,10,14,"B","Rate","Point",0.00082,0.07318,0.06951,0.05274,0.00788,0.23064,0.08459,0.25796,0.49008,0.42193,0.21708,0.29532,0.00872,0.00173
"East Asia and Pacific",2000,10,14,"B","Rate","Upper",0.00136,0.13972,0.09383,0.10029,0.02017,0.41873,0.22084,0.32782,0.80865,0.56203,0.28816,0.37342,0.01076,0.00216
"East Asia and Pacific",2001,10,14,"B","Deaths","Lower",67,2427,1494,1427,168,6706,2012,7679,14699,11670,6194,8774,249,24
"East Asia and Pacific",2001,10,14,"B","Deaths","Point",96,2877,2712,1997,273,8872,3305,10133,19023,16078,8393,11467,318,47
"East Asia and Pacific",2001,10,14,"B","Deaths","Upper",132,5203,3750,3668,705,15492,8130,12538,31068,20777,10890,14206,387,60
"East Asia and Pacific",2001,10,14,"B","Fraction","Lower",0.00075,0.02995,0.01747,0.01777,0.00206,0.08643,0.02552,0.08913,0.2005,0.14519,0.08086,0.1042,0.00267,0.00028
"East Asia and Pacific",2001,10,14,"B","Fraction","Point",0.00112,0.03361,0.03169,0.02333,0.00319,0.10365,0.03861,0.11839,0.22225,0.18784,0.09806,0.13397,0.00372,0.00055
"East Asia and Pacific",2001,10,14,"B","Fraction","Upper",0.00155,0.04698,0.04223,0.03393,0.00615,0.1403,0.07178,0.13104,0.26952,0.21081,0.1076,0.14662,0.00438,0.00074
"East Asia and Pacific",2001,10,14,"B","Rate","Lower",0.00169,0.06106,0.03793,0.03577,0.00429,0.16931,0.05104,0.19477,0.3716,0.29462,0.1569,0.21983,0.00623,0.00061
"East Asia and Pacific",2001,10,14,"B","Rate","Point",0.0024,0.07199,0.06788,0.04997,0.00683,0.22201,0.0827,0.25358,0.47604,0.40233,0.21003,0.28695,0.00797,0.00118
"East Asia and Pacific",2001,10,14,"B","Rate","Upper",0.00329,0.13012,0.09384,0.09175,0.01763,0.38754,0.20337,0.31604,0.77726,0.52025,0.27242,0.35632,0.00973,0.0015
"East Asia and Pacific",2002,10,14,"B","Deaths","Lower",106,2288,1474,1343,161,6463,1914,7541,13829,11057,6015,8533,220,47
"East Asia and Pacific",2002,10,14,"B","Deaths","Point",150,2750,2599,1877,264,8462,3145,9621,17968,14904,7840,10872,281,82
"East Asia and Pacific",2002,10,14,"B","Deaths","Upper",210,4762,3718,3264,646,13839,6977,11593,27387,18868,9869,13240,339,99
"East Asia and Pacific",2002,10,14,"B","Fraction","Lower",0.00129,0.02994,0.01845,0.018,0.00213,0.08637,0.02576,0.09267,0.20126,0.14526,0.08134,0.10848,0.00257,0.0006
"East Asia and Pacific",2002,10,14,"B","Fraction","Point",0.00186,0.03403,0.03216,0.02322,0.00327,0.10471,0.03891,0.11905,0.22233,0.18442,0.09701,0.13453,0.00348,0.00101
"East Asia and Pacific",2002,10,14,"B","Fraction","Upper",0.00263,0.04613,0.04414,0.03258,0.00605,0.13698,0.06806,0.13173,0.26459,0.20748,0.10632,0.14726,0.00416,0.0013
"East Asia and Pacific",2002,10,14,"B","Rate","Lower",0.00274,0.05945,0.03846,0.03491,0.00421,0.16875,0.0499,0.19522,0.3635,0.2862,0.15636,0.22115,0.00569,0.00124
"East Asia and Pacific",2002,10,14,"B","Rate","Point",0.00387,0.07084,0.06694,0.04833,0.00681,0.21796,0.08099,0.24781,0.46279,0.38388,0.20193,0.28003,0.00724,0.0021
"East Asia and Pacific",2002,10,14,"B","Rate","Upper",0.00539,0.12261,0.09611,0.08403,0.01662,0.35624,0.17964,0.30159,0.70514,0.48641,0.25509,0.34211,0.00877,0.00253
"East Asia and Pacific",2003,10,14,"B","Deaths","Lower",127,2192,1436,1247,160,6215,1811,7259,13174,10434,5720,8256,187,54
"East Asia and Pacific",2003,10,14,"B","Deaths","Point",169,2580,2492,1747,266,8080,2983,9042,16902,13520,7216,10260,236,74
"East Asia and Pacific",2003,10,14,"B","Deaths","Upper",229,4116,3590,2976,577,12800,6060,10790,24836,16540,8880,12202,286,92
"East Asia and Pacific",2003,10,14,"B","Fraction","Lower",0.00164,0.03026,0.01955,0.01801,0.00229,0.09076,0.02612,0.09548,0.20296,0.14417,0.08223,0.11197,0.00234,0.00066
"East Asia and Pacific",2003,10,14,"B","Fraction","Point",0.00223,0.03414,0.03298,0.02312,0.00352,0.10693,0.03947,0.11966,0.22367,0.17892,0.09549,0.13577,0.00312,0.00098
"East Asia and Pacific",2003,10,14,"B","Fraction","Upper",0.00296,0.0457,0.04412,0.03234,0.0062,0.13705,0.06749,0.13234,0.26256,0.2014,0.1045,0.14821,0.00375,0.00131
"East Asia and Pacific",2003,10,14,"B","Rate","Lower",0.00346,0.05916,0.03866,0.03415,0.00438,0.16904,0.04943,0.19572,0.35881,0.28114,0.15456,0.22256,0.00505,0.00147
"East Asia and Pacific",2003,10,14,"B","Rate","Point",0.00453,0.06933,0.06698,0.04695,0.00715,0.21715,0.08016,0.24301,0.45423,0.36335,0.19392,0.27572,0.00634,0.00199
"East Asia and Pacific",2003,10,14,"B","Rate","Upper",0.00613,0.11062,0.09645,0.07996,0.01549,0.3439,0.16283,0.29088,0.66723,0.44549,0.23968,0.32783,0.00771,0.00247
"East Asia and Pacific",2004,10,14,"B","Deaths","Lower",168,2107,1371,1165,151,5737,1701,6885,12356,9878,5366,7957,10755,1
"East Asia and Pacific",2004,10,14,"B","Deaths","Point",217,2501,2370,1630,254,7630,2812,8399,15924,12301,6615,9624,16528,12
"East Asia and Pacific",2004,10,14,"B","Deaths","Upper",290,3793,3362,2613,532,11367,5416,9976,22763,14734,8008,11338,21948,19
"East Asia and Pacific",2004,10,14,"B","Fraction","Lower",0.00191,0.02538,0.01662,0.01498,0.00189,0.07261,0.02164,0.08158,0.16728,0.11604,0.06589,0.09527,0.13915,0.00001
"East Asia and Pacific",2004,10,14,"B","Fraction","Point",0.0025,0.02881,0.0273,0.01877,0.00293,0.08789,0.03239,0.09674,0.18342,0.14169,0.0762,0.11085,0.19038,0.00014
"East Asia and Pacific",2004,10,14,"B","Fraction","Upper",0.00325,0.0395,0.03696,0.02613,0.00523,0.1145,0.05285,0.10721,0.218,0.16567,0.08624,0.12168,0.232,0.00023
"East Asia and Pacific",2004,10,14,"B","Rate","Lower",0.00475,0.05961,0.0388,0.03309,0.00435,0.1634,0.04817,0.19511,0.35311,0.27927,0.15194,0.22395,0.30625,0.00002
"East Asia and Pacific",2004,10,14,"B","Rate","Point",0.0061,0.07034,0.06666,0.04583,0.00715,0.21459,0.07908,0.2362,0.44784,0.34595,0.18605,0.27065,0.46483,0.00034
"East Asia and Pacific",2004,10,14,"B","Rate","Upper",0.00814,0.10661,0.09452,0.07345,0.01494,0.31959,0.15226,0.2805,0.63989,0.41469,0.22545,0.31879,0.61773,0.00054
"East Asia and Pacific",2005,10,14,"B","Deaths","Lower",216,2064,1329,1078,163,5406,1624,6432,11902,9185,4994,7475,271,37
"East Asia and Pacific",2005,10,14,"B","Deaths","Point",271,2431,2307,1509,269,7182,2678,7838,15224,11234,6083,9000,315,59
"East Asia and Pacific",2005,10,14,"B","Deaths","Upper",352,3566,3137,2266,515,10277,4859,9308,20917,13321,7260,10551,357,75
"East Asia and Pacific",2005,10,14,"B","Fraction","Lower",0.00323,0.03212,0.0211,0.01808,0.00273,0.09035,0.02746,0.09878,0.20925,0.14266,0.08159,0.11663,0.00379,0.00057
"East Asia and Pacific",2005,10,14,"B","Fraction","Point",0.00408,0.03661,0.03474,0.02272,0.00405,0.10817,0.04034,0.11804,0.22928,0.16919,0.09161,0.13554,0.00474,0.00089
"East Asia and Pacific",2005,10,14,"B","Fraction","Upper",0.00512,0.04745,0.04493,0.02985,0.00642,0.13257,0.06317,0.1308,0.25939,0.19055,0.09932,0.1475,0.00574,0.00119
"East Asia and Pacific",2005,10,14,"B","Rate","Lower",0.00637,0.06033,0.03956,0.03167,0.00479,0.16053,0.04799,0.18879,0.35131,0.2688,0.14647,0.2196,0.00794,0.00111
"East Asia and Pacific",2005,10,14,"B","Rate","Point",0.00791,0.07096,0.06733,0.04404,0.00785,0.20966,0.07819,0.22879,0.4444,0.32793,0.17756,0.26271,0.00919,0.00173
"East Asia and Pacific",2005,10,14,"B","Rate","Upper",0.01027,0.10407,0.09155,0.06611,0.01502,0.29996,0.14181,0.27186,0.6104,0.38969,0.21186,0.3087,0.01045,0.00219
"East Asia and Pacific",2006,10,14,"B","Deaths","Lower",180,1872,1268,974,156,5023,1505,6088,11264,8567,4729,6978,953,31
"East Asia and Pacific",2006,10,14,"B","Deaths","Point",235,2220,2199,1359,233,6663,2469,7441,14448,10341,5668,8415,1026,55
"East Asia and Pacific",2006,10,14,"B","Deaths","Upper",311,3292,2859,1996,372,9440,4250,8874,19338,12088,6733,9898,1091,69
"East Asia and Pacific",2006,10,14,"B","Fraction","Lower",0.00296,0.03098,0.02123,0.01729,0.00276,0.08912,0.02691,0.10122,0.20988,0.14122,0.08153,0.11856,0.01333,0.00053
"East Asia and Pacific",2006,10,14,"B","Fraction","Point",0.00375,0.03537,0.03503,0.02165,0.00371,0.10615,0.03934,0.11854,0.23017,0.16474,0.09029,0.13406,0.01634,0.00087
"East Asia and Pacific",2006,10,14,"B","Fraction","Upper",0.00469,0.04636,0.04477,0.02795,0.00504,0.1288,0.05947,0.13077,0.25778,0.18596,0.09774,0.14543,0.01975,0.00117
"East Asia and Pacific",2006,10,14,"B","Rate","Lower",0.00546,0.05631,0.03827,0.02937,0.00471,0.15315,0.04561,0.18328,0.3413,0.25788,0.14308,0.21023,0.02868,0.00096
"East Asia and Pacific",2006,10,14,"B","Rate","Point",0.00708,0.06676,0.06611,0.04086,0.007,0.20035,0.07425,0.22373,0.43442,0.31093,0.17041,0.25302,0.03084,0.00164
"East Asia and Pacific",2006,10,14,"B","Rate","Upper",0.00935,0.09894,0.08595,0.06,0.01116,0.2838,0.12775,0.26689,0.58135,0.3649,0.20258,0.29798,0.03286,0.00208
"East Asia and Pacific",2007,10,14,"B","Deaths","Lower",193,1787,1215,884,149,4849,1455,5995,11408,7839,4616,6747,276,27
"East Asia and Pacific",2007,10,14,"B","Deaths","Point",251,2107,2118,1223,236,6323,2343,7321,14400,9491,5539,8121,330,61
"East Asia and Pacific",2007,10,14,"B","Deaths","Upper",331,3014,2809,1761,395,8553,3828,8735,18711,11097,6556,9593,382,76
"East Asia and Pacific",2007,10,14,"B","Fraction","Lower",0.00331,0.03063,0.02153,0.01627,0.00274,0.08964,0.02717,0.10598,0.22212,0.13619,0.0839,0.12079,0.00439,0.00048
"East Asia and Pacific",2007,10,14,"B","Fraction","Point",0.00419,0.03519,0.03538,0.02043,0.00394,0.10562,0.03914,0.12229,0.24053,0.15854,0.09253,0.13566,0.00552,0.00102
"East Asia and Pacific",2007,10,14,"B","Fraction","Upper",0.00529,0.04584,0.04531,0.02596,0.00573,0.12582,0.0577,0.13479,0.26573,0.17804,0.09997,0.14654,0.00668,0.00134
"East Asia and Pacific",2007,10,14,"B","Rate","Lower",0.00596,0.05483,0.03731,0.02715,0.0046,0.14964,0.04508,0.18447,0.35147,0.24145,0.14211,0.20713,0.00849,0.00088
"East Asia and Pacific",2007,10,14,"B","Rate","Point",0.0077,0.06463,0.06498,0.03752,0.00724,0.19398,0.07189,0.2246,0.44176,0.29118,0.16994,0.24916,0.01014,0.00187
"East Asia and Pacific",2007,10,14,"B","Rate","Upper",0.01015,0.09244,0.08616,0.05402,0.01211,0.26233,0.1174,0.26804,0.57501,0.34044,0.20108,0.29468,0.01174,0.00234
"East Asia and Pacific",2008,10,14,"B","Deaths","Lower",202,1605,1147,809,162,4363,1310,5068,10046,6071,3747,5701,14680,9
"East Asia and Pacific",2008,10,14,"B","Deaths","Point",271,1902,1982,1101,266,5675,2095,6265,12848,7320,4546,7026,23261,18
"East Asia and Pacific",2008,10,14,"B","Deaths","Upper",360,2668,2608,1535,433,7638,3362,7627,16449,8606,5466,8475,36029,27
"East Asia and Pacific",2008,10,14,"B","Fraction","Lower",0.00292,0.02139,0.01575,0.01181,0.00251,0.06379,0.01971,0.06634,0.1549,0.07991,0.052,0.0759,0.23811,0.00012
"East Asia and Pacific",2008,10,14,"B","Fraction","Point",0.00364,0.02551,0.02658,0.01476,0.00357,0.0761,0.02809,0.08401,0.17227,0.09815,0.06096,0.09421,0.3119,0.00024
"East Asia and Pacific",2008,10,14,"B","Fraction","Upper",0.00458,0.03417,0.03402,0.01837,0.00474,0.09164,0.03898,0.10107,0.19278,0.11605,0.06908,0.11109,0.38425,0.00038
"East Asia and Pacific",2008,10,14,"B","Rate","Lower",0.0063,0.04988,0.03564,0.02514,0.00505,0.13551,0.04069,0.15742,0.31201,0.18875,0.11636,0.1771,0.45881,0.00031
"East Asia and Pacific",2008,10,14,"B","Rate","Point",0.00843,0.05908,0.06156,0.03418,0.00827,0.17624,0.06505,0.19456,0.39895,0.2273,0.14117,0.21818,0.72232,0.00056
"East Asia and Pacific",2008,10,14,"B","Rate","Upper",0.01117,0.08281,0.08096,0.04766,0.01342,0.23708,0.10434,0.23679,0.51056,0.26714,0.16967,0.26313,1.11832,0.00084
"East Asia and Pacific",2009,10,14,"B","Deaths","Lower",233,1777,1200,736,162,4258,1302,5654,10769,6838,4340,6114,249,21
"East Asia and Pacific",2009,10,14,"B","Deaths","Point",304,2043,2043,1003,262,5444,2045,6998,13528,8455,5333,7582,283,34
"East Asia and Pacific",2009,10,14,"B","Deaths","Upper",400,2769,2651,1372,407,7272,3134,8536,16987,10119,6443,9205,317,46
"East Asia and Pacific",2009,10,14,"B","Fraction","Lower",0.00428,0.03303,0.02342,0.01445,0.0032,0.08385,0.02625,0.1128,0.22741,0.1322,0.08773,0.12441,0.00411,0.00037
"East Asia and Pacific",2009,10,14,"B","Fraction","Point",0.00549,0.03691,0.03691,0.01812,0.00473,0.09835,0.03695,0.12641,0.24437,0.15273,0.09633,0.13697,0.00511,0.00061
"East Asia and Pacific",2009,10,14,"B","Fraction","Upper",0.00693,0.04758,0.04617,0.02282,0.00668,0.11754,0.05233,0.13825,0.26772,0.17245,0.10448,0.14792,0.00627,0.00088
"East Asia and Pacific",2009,10,14,"B","Rate","Lower",0.00733,0.05573,0.03788,0.02318,0.00511,0.13384,0.04105,0.17741,0.33811,0.2147,0.13617,0.1918,0.00782,0.00068
"East Asia and Pacific",2009,10,14,"B","Rate","Point",0.00953,0.06407,0.06407,0.03146,0.00821,0.17073,0.06414,0.21944,0.42422,0.26513,0.16723,0.23778,0.00887,0.00106
"East Asia and Pacific",2009,10,14,"B","Rate","Upper",0.01252,0.08681,0.08312,0.04299,0.01276,0.22798,0.09825,0.26816,0.5326,0.31786,0.20214,0.28858,0.00993,0.00142
"East Asia and Pacific",2010,10,14,"B","Deaths","Lower",239,1661,1119,669,186,4062,1284,5236,10239,6338,4237,6057,212,17
"East Asia and Pacific",2010,10,14,"B","Deaths","Point",327,1927,1942,912,293,5177,1979,6626,12973,7952,5268,7571,249,30
"East Asia and Pacific",2010,10,14,"B","Deaths","Upper",431,2584,2552,1226,439,6785,2945,8293,16303,9846,6497,9368,291,40
"East Asia and Pacific",2010,10,14,"B","Fraction","Lower",0.00465,0.03187,0.02322,0.01356,0.00398,0.08234,0.02716,0.11268,0.22679,0.12882,0.0893,0.13125,0.0038,0.00032
"East Asia and Pacific",2010,10,14,"B","Fraction","Point",0.00614,0.0362,0.03648,0.01713,0.00551,0.09726,0.03719,0.12449,0.24375,0.1494,0.09897,0.14225,0.00468,0.00056
"East Asia and Pacific",2010,10,14,"B","Fraction","Upper",0.00788,0.04715,0.04588,0.02155,0.0076,0.11494,0.05036,0.13647,0.26591,0.17043,0.10832,0.15378,0.00571,0.00081
"East Asia and Pacific",2010,10,14,"B","Rate","Lower",0.00763,0.05263,0.03575,0.02123,0.00592,0.12918,0.04076,0.16596,0.32457,0.20085,0.13445,0.19204,0.00674,0.00055
"East Asia and Pacific",2010,10,14,"B","Rate","Point",0.01036,0.06106,0.06153,0.02889,0.00929,0.16404,0.06273,0.20997,0.41111,0.25198,0.16692,0.23992,0.00789,0.00094
"East Asia and Pacific",2010,10,14,"B","Rate","Upper",0.01365,0.08185,0.08085,0.03882,0.01388,0.21494,0.09335,0.26272,0.51644,0.31197,0.20634,0.29738,0.00929,0.00124
"East Asia and Pacific",2011,10,14,"B","Deaths","Lower",246,1642,1098,638,163,3680,1229,4913,9772,5839,4009,6067,369,59
"East Asia and Pacific",2011,10,14,"B","Deaths","Point",331,1892,1823,861,259,4786,1873,6297,12441,7564,5100,7680,415,82
"East Asia and Pacific",2011,10,14,"B","Deaths","Upper",438,2526,2242,1129,369,6298,2750,8026,15540,9916,6630,9702,460,102
"East Asia and Pacific",2011,10,14,"B","Fraction","Lower",0.00488,0.03253,0.02272,0.01317,0.00356,0.07832,0.02652,0.11082,0.22495,0.12631,0.08907,0.13865,0.0066,0.0011
"East Asia and Pacific",2011,10,14,"B","Fraction","Point",0.00644,0.0368,0.03547,0.01675,0.00504,0.0931,0.03643,0.1225,0.24203,0.14716,0.09921,0.14941,0.00807,0.00159
"East Asia and Pacific",2011,10,14,"B","Fraction","Upper",0.00826,0.04737,0.04274,0.02112,0.0066,0.11099,0.04879,0.13391,0.2624,0.17007,0.10989,0.16007,0.0099,0.00207
"East Asia and Pacific",2011,10,14,"B","Rate","Lower",0.00796,0.05257,0.03523,0.02044,0.00529,0.11792,0.03959,0.15772,0.31357,0.18841,0.12853,0.19427,0.01184,0.00188
"East Asia and Pacific",2011,10,14,"B","Rate","Point",0.0106,0.06056,0.05837,0.02756,0.00829,0.15321,0.05995,0.20159,0.3983,0.24218,0.16327,0.24588,0.01328,0.00262
"East Asia and Pacific",2011,10,14,"B","Rate","Upper",0.01401,0.08084,0.07181,0.03614,0.01181,0.20158,0.08803,0.25719,0.49763,0.31739,0.21283,0.31054,0.01473,0.00324
"East Asia and Pacific",2012,10,14,"B","Deaths","Lower",249,1533,1009,574,158,3443,1143,4763,9511,5427,3731,5917,80,47
"East Asia and Pacific",2012,10,14,"B","Deaths","Point",347,1797,1687,782,249,4519,1745,6181,12108,7198,4909,7616,106,68
"East Asia and Pacific",2012,10,14,"B","Deaths","Upper",455,2419,2156,1043,358,5915,2578,8100,15305,9917,6599,9770,141,84
"East Asia and Pacific",2012,10,14,"B","Fraction","Lower",0.00513,0.03161,0.0219,0.01218,0.00353,0.07566,0.02571,0.11355,0.22904,0.12375,0.08838,0.14303,0.00166,0.00087
"East Asia and Pacific",2012,10,14,"B","Fraction","Point",0.00703,0.03645,0.03422,0.01585,0.00505,0.09165,0.03539,0.12534,0.24554,0.14596,0.09954,0.15444,0.00215,0.00138
"East Asia and Pacific",2012,10,14,"B","Fraction","Upper",0.00902,0.04647,0.04259,0.02009,0.00668,0.1105,0.04779,0.13646,0.26551,0.17047,0.11137,0.16578,0.00276,0.00185
"East Asia and Pacific",2012,10,14,"B","Rate","Lower",0.00805,0.0496,0.0327,0.01859,0.0052,0.11136,0.03719,0.15422,0.30772,0.17601,0.12194,0.19138,0.00261,0.00151
"East Asia and Pacific",2012,10,14,"B","Rate","Point",0.01121,0.05812,0.05457,0.02527,0.00805,0.14614,0.05643,0.19986,0.39153,0.23274,0.15872,0.24627,0.00343,0.0022
"East Asia and Pacific",2012,10,14,"B","Rate","Upper",0.01471,0.07828,0.06972,0.0337,0.01157,0.19123,0.08333,0.26198,0.49571,0.32085,0.21335,0.31684,0.00456,0.00272
"East Asia and Pacific",2013,10,14,"B","Deaths","Lower",257,1533,940,550,134,3301,1027,4681,9416,4916,3540,5668,83,27
"East Asia and Pacific",2013,10,14,"B","Deaths","Point",360,1800,1639,749,203,4372,1621,6156,12006,6757,4799,7503,110,44
"East Asia and Pacific",2013,10,14,"B","Deaths","Upper",487,2419,2161,999,288,5829,2429,8303,15506,9673,6793,9964,140,58
"East Asia and Pacific",2013,10,14,"B","Fraction","Lower",0.00537,0.03192,0.0212,0.01181,0.00301,0.0759,0.02396,0.11597,0.23409,0.11772,0.0882,0.14477,0.00171,0.00053
"East Asia and Pacific",2013,10,14,"B","Fraction","Point",0.00749,0.0374,0.03407,0.01556,0.00422,0.09086,0.03369,0.12793,0.24951,0.14041,0.09972,0.15593,0.00229,0.00091
"East Asia and Pacific",2013,10,14,"B","Fraction","Upper",0.00956,0.04797,0.0435,0.01972,0.00533,0.1098,0.04578,0.13943,0.26774,0.16563,0.11237,0.16761,0.00289,0.00131
"East Asia and Pacific",2013,10,14,"B","Rate","Lower",0.00851,0.05031,0.03086,0.01804,0.00442,0.1082,0.03376,0.15361,0.30949,0.16072,0.11746,0.18592,0.00271,0.00091
"East Asia and Pacific",2013,10,14,"B","Rate","Point",0.01177,0.05875,0.05352,0.02444,0.00663,0.14272,0.05292,0.20095,0.39192,0.22055,0.15664,0.24493,0.0036,0.00143
"East Asia and Pacific",2013,10,14,"B","Rate","Upper",0.01589,0.07932,0.07051,0.03274,0.0094,0.1902,0.07926,0.27128,0.506,0.31566,0.22167,0.32513,0.00454,0.00187
"East Asia and Pacific",2014,10,14,"B","Deaths","Lower",256,1403,857,491,118,3054,967,4523,8892,4437,3315,5327,63,13
