"ISO3","Year","AgeLow","AgeUp","Sex","Quantile","Deaths","Qx"
"AUT",2000,5,9,"B","Point",58,0.61543
"AUT",2000,5,9,"B","Upper",62,0.6504
"AUT",2001,5,9,"B","Lower",52,0.54957
"AUT",2001,5,9,"B","Point",56,0.59248
"AUT",2001,5,9,"B","Upper",60,0.62612
"AUT",2002,5,9,"B","Lower",49,0.52947
"AUT",2002,5,9,"B","Point",53,0.57101
"AUT",2002,5,9,"B","Upper",57,0.60326
"AUT",2003,5,9,"B","Lower",46,0.51229
"AUT",2003,5,9,"B","Point",50,0.55062
"AUT",2003,5,9,"B","Upper",54,0.58253
"AUT",2004,5,9,"B","Lower",43,0.49614
"AUT",2004,5,9,"B","Point",47,0.53116
"AUT",2004,5,9,"B","Upper",50,0.56229
"AUT",2005,5,9,"B","Lower",41,0.47927
"AUT",2005,5,9,"B","Point",44,0.51302
"AUT",2005,5,9,"B","Upper",47,0.54406
"AUT",2006,5,9,"B","Lower",39,0.46295
"AUT",2006,5,9,"B","Point",42,0.49605
"AUT",2006,5,9,"B","Upper",45,0.52693
"AUT",2007,5,9,"B","Lower",37,0.44684
"AUT",2007,5,9,"B","Point",40,0.47973
"AUT",2007,5,9,"B","Upper",43,0.51155
"AUT",2008,5,9,"B","Lower",35,0.43142
"AUT",2008,5,9,"B","Point",38,0.4643
"AUT",2008,5,9,"B","Upper",41,0.4984
"AUT",2009,5,9,"B","Lower",33,0.41559
"AUT",2009,5,9,"B","Point",37,0.44972
"AUT",2009,5,9,"B","Upper",40,0.48573
"AUT",2010,5,9,"B","Lower",32,0.40078
"AUT",2010,5,9,"B","Point",36,0.43622
"AUT",2010,5,9,"B","Upper",39,0.47492
"AUT",2011,5,9,"B","Lower",31,0.38724
"AUT",2011,5,9,"B","Point",34,0.42338
"AUT",2011,5,9,"B","Upper",38,0.4625
"AUT",2012,5,9,"B","Lower",30,0.37255
"AUT",2012,5,9,"B","Point",33,0.41071
"AUT",2012,5,9,"B","Upper",37,0.45117
"AUT",2013,5,9,"B","Lower",28,0.35892
"AUT",2013,5,9,"B","Point",32,0.39846
"AUT",2013,5,9,"B","Upper",36,0.44126
"AUT",2014,5,9,"B","Lower",27,0.34557
"AUT",2014,5,9,"B","Point",31,0.38656
"AUT",2014,5,9,"B","Upper",35,0.43234
"AUT",2015,5,9,"B","Lower",26,0.33207
"AUT",2015,5,9,"B","Point",30,0.37457
"AUT",2015,5,9,"B","Upper",35,0.42372
"AUT",2016,5,9,"B","Lower",25,0.31864
"AUT",2016,5,9,"B","Point",29,0.36264
"AUT",2016,5,9,"B","Upper",34,0.41511
"AUT",2017,5,9,"B","Lower",25,0.30504
"AUT",2017,5,9,"B","Point",29,0.35063
"AUT",2017,5,9,"B","Upper",34,0.4057
"AUT",2018,5,9,"B","Lower",24,0.28964
"AUT",2018,5,9,"B","Point",28,0.33943
"AUT",2018,5,9,"B","Upper",34,0.39877
"AUT",2019,5,9,"B","Lower",23,0.27734
"AUT",2019,5,9,"B","Point",28,0.32831
"AUT",2019,5,9,"B","Upper",33,0.39201
"AZE",2000,5,9,"B","Lower",564,3.16815
"AZE",2000,5,9,"B","Point",576,3.23606
"AZE",2000,5,9,"B","Upper",588,3.30123
"AZE",2001,5,9,"B","Lower",525,3.04399
"AZE",2001,5,9,"B","Point",537,3.11057
"AZE",2001,5,9,"B","Upper",549,3.17485
"AZE",2002,5,9,"B","Lower",486,2.93215
"AZE",2002,5,9,"B","Point",497,2.99827
"AZE",2002,5,9,"B","Upper",508,3.06051
"AZE",2003,5,9,"B","Lower",445,2.82625
"AZE",2003,5,9,"B","Point",455,2.89054
"AZE",2003,5,9,"B","Upper",466,2.9545
"AZE",2004,5,9,"B","Lower",404,2.71664
"AZE",2004,5,9,"B","Point",414,2.77869
"AZE",2004,5,9,"B","Upper",424,2.84243
"AZE",2005,5,9,"B","Lower",367,2.60081
"AZE",2005,5,9,"B","Point",376,2.66164
"AZE",2005,5,9,"B","Upper",386,2.72526
"AZE",2006,5,9,"B","Lower",336,2.4779
"AZE",2006,5,9,"B","Point",345,2.53958
"AZE",2006,5,9,"B","Upper",354,2.60473
"AZE",2007,5,9,"B","Lower",310,2.35325
"AZE",2007,5,9,"B","Point",319,2.41438
"AZE",2007,5,9,"B","Upper",328,2.48008
"AZE",2008,5,9,"B","Lower",290,2.23459
"AZE",2008,5,9,"B","Point",298,2.29478
"AZE",2008,5,9,"B","Upper",307,2.36108
"AZE",2009,5,9,"B","Lower",273,2.12089
"AZE",2009,5,9,"B","Point",281,2.18308
"AZE",2009,5,9,"B","Upper",290,2.25151
"AZE",2010,5,9,"B","Lower",258,2.02168
"AZE",2010,5,9,"B","Point",267,2.08379
"AZE",2010,5,9,"B","Upper",276,2.15258
"AZE",2011,5,9,"B","Lower",247,1.93144
"AZE",2011,5,9,"B","Point",255,1.99673
"AZE",2011,5,9,"B","Upper",265,2.0673
"AZE",2012,5,9,"B","Lower",239,1.85579
"AZE",2012,5,9,"B","Point",248,1.92288
"AZE",2012,5,9,"B","Upper",259,1.99685
"AZE",2013,5,9,"B","Lower",236,1.7911
"AZE",2013,5,9,"B","Point",245,1.85997
"AZE",2013,5,9,"B","Upper",255,1.9328
"AZE",2014,5,9,"B","Lower",235,1.73428
"AZE",2014,5,9,"B","Point",245,1.80732
"AZE",2014,5,9,"B","Upper",256,1.8843
"AZE",2015,5,9,"B","Lower",235,1.68351
"AZE",2015,5,9,"B","Point",247,1.7623
"AZE",2015,5,9,"B","Upper",259,1.84541
"AZE",2016,5,9,"B","Lower",237,1.63707
"AZE",2016,5,9,"B","Point",250,1.72214
"AZE",2016,5,9,"B","Upper",264,1.81231
"AZE",2017,5,9,"B","Lower",242,1.59636
"AZE",2017,5,9,"B","Point",256,1.68471
"AZE",2017,5,9,"B","Upper",271,1.78138
"AZE",2018,5,9,"B","Lower",247,1.55064
"AZE",2018,5,9,"B","Point",262,1.64648
"AZE",2018,5,9,"B","Upper",279,1.74985
"AZE",2019,5,9,"B","Lower",249,1.49422
"AZE",2019,5,9,"B","Point",268,1.60552
"AZE",2019,5,9,"B","Upper",287,1.71844
"BDI",2000,5,9,"B","Lower",7406,33.96861
"BDI",2000,5,9,"B","Point",8715,39.85173
"BDI",2000,5,9,"B","Upper",10350,47.14811
"BDI",2001,5,9,"B","Lower",6971,31.86888
"BDI",2001,5,9,"B","Point",8219,37.46569
"BDI",2001,5,9,"B","Upper",9748,44.27925
"BDI",2002,5,9,"B","Lower",6410,29.20367
"BDI",2002,5,9,"B","Point",7578,34.4317
"BDI",2002,5,9,"B","Upper",9038,40.92649
"BDI",2003,5,9,"B","Lower",5764,26.17413
"BDI",2003,5,9,"B","Point",6847,31.01332
"BDI",2003,5,9,"B","Upper",8189,36.97887
"BDI",2004,5,9,"B","Lower",5107,23.1001
"BDI",2004,5,9,"B","Point",6103,27.54043
"BDI",2004,5,9,"B","Upper",7329,32.98046
"BDI",2005,5,9,"B","Lower",4497,20.2035
"BDI",2005,5,9,"B","Point",5414,24.273
"BDI",2005,5,9,"B","Upper",6505,29.08806
"BDI",2006,5,9,"B","Lower",3978,17.63262
"BDI",2006,5,9,"B","Point",4826,21.34713
"BDI",2006,5,9,"B","Upper",5851,25.82131
"BDI",2007,5,9,"B","Lower",3579,15.52484
"BDI",2007,5,9,"B","Point",4374,18.94044
"BDI",2007,5,9,"B","Upper",5359,23.15245
"BDI",2008,5,9,"B","Lower",3259,13.74195
"BDI",2008,5,9,"B","Point",4053,17.05939
"BDI",2008,5,9,"B","Upper",5019,21.07799
"BDI",2009,5,9,"B","Lower",3060,12.49284
"BDI",2009,5,9,"B","Point",3847,15.67946
"BDI",2009,5,9,"B","Upper",4804,19.53763
"BDI",2010,5,9,"B","Lower",2942,11.63035
"BDI",2010,5,9,"B","Point",3740,14.76048
"BDI",2010,5,9,"B","Upper",4699,18.50666
"BDI",2011,5,9,"B","Lower",2887,11.00517
"BDI",2011,5,9,"B","Point",3709,14.11477
"BDI",2011,5,9,"B","Upper",4705,17.86755
"BDI",2012,5,9,"B","Lower",2868,10.51115
"BDI",2012,5,9,"B","Point",3739,13.68263
"BDI",2012,5,9,"B","Upper",4801,17.53255
"BDI",2013,5,9,"B","Lower",2893,10.17827
"BDI",2013,5,9,"B","Point",3814,13.39427
"BDI",2013,5,9,"B","Upper",4963,17.39504
"BDI",2014,5,9,"B","Lower",2942,9.93341
"BDI",2014,5,9,"B","Point",3921,13.2155
"BDI",2014,5,9,"B","Upper",5157,17.34425
"BDI",2015,5,9,"B","Lower",2983,9.68334
"BDI",2015,5,9,"B","Point",4028,13.0504
"BDI",2015,5,9,"B","Upper",5370,17.36026
"BDI",2016,5,9,"B","Lower",3027,9.45902
"BDI",2016,5,9,"B","Point",4132,12.88984
"BDI",2016,5,9,"B","Upper",5580,17.36424
"BDI",2017,5,9,"B","Lower",3055,9.20247
"BDI",2017,5,9,"B","Point",4207,12.64929
"BDI",2017,5,9,"B","Upper",5746,17.23645
"BDI",2018,5,9,"B","Lower",3029,8.81389
"BDI",2018,5,9,"B","Point",4247,12.33506
"BDI",2018,5,9,"B","Upper",5822,16.87011
"BDI",2019,5,9,"B","Lower",2965,8.35662
"BDI",2019,5,9,"B","Point",4272,12.01675
"BDI",2019,5,9,"B","Upper",5871,16.4785
"BEL",2000,5,9,"B","Lower",79,0.64696
"BEL",2000,5,9,"B","Point",85,0.68664
"BEL",2000,5,9,"B","Upper",89,0.71664
"BEL",2001,5,9,"B","Lower",76,0.62283
"BEL",2001,5,9,"B","Point",82,0.66204
"BEL",2001,5,9,"B","Upper",86,0.69083
"BEL",2002,5,9,"B","Lower",73,0.60073
"BEL",2002,5,9,"B","Point",78,0.63864
"BEL",2002,5,9,"B","Upper",82,0.66643
"BEL",2003,5,9,"B","Lower",70,0.57729
"BEL",2003,5,9,"B","Point",75,0.61596
"BEL",2003,5,9,"B","Upper",79,0.64408
"BEL",2004,5,9,"B","Lower",66,0.55529
"BEL",2004,5,9,"B","Point",71,0.59426
"BEL",2004,5,9,"B","Upper",75,0.62247
"BEL",2005,5,9,"B","Lower",63,0.5366
"BEL",2005,5,9,"B","Point",68,0.57387
"BEL",2005,5,9,"B","Upper",72,0.60274
"BEL",2006,5,9,"B","Lower",61,0.51936
"BEL",2006,5,9,"B","Point",66,0.55486
"BEL",2006,5,9,"B","Upper",70,0.58538
"BEL",2007,5,9,"B","Lower",59,0.503
"BEL",2007,5,9,"B","Point",63,0.53712
"BEL",2007,5,9,"B","Upper",67,0.5673
"BEL",2008,5,9,"B","Lower",57,0.48689
"BEL",2008,5,9,"B","Point",62,0.52026
"BEL",2008,5,9,"B","Upper",66,0.55156
"BEL",2009,5,9,"B","Lower",56,0.47287
"BEL",2009,5,9,"B","Point",60,0.50479
"BEL",2009,5,9,"B","Upper",65,0.53692
"BEL",2010,5,9,"B","Lower",55,0.45892
"BEL",2010,5,9,"B","Point",59,0.4906
"BEL",2010,5,9,"B","Upper",64,0.52286
"BEL",2011,5,9,"B","Lower",54,0.44731
"BEL",2011,5,9,"B","Point",58,0.47735
"BEL",2011,5,9,"B","Upper",63,0.51062
"BEL",2012,5,9,"B","Lower",53,0.43536
"BEL",2012,5,9,"B","Point",58,0.46465
"BEL",2012,5,9,"B","Upper",63,0.50033
"BEL",2013,5,9,"B","Lower",53,0.4216
"BEL",2013,5,9,"B","Point",57,0.45252
"BEL",2013,5,9,"B","Upper",62,0.48953
"BEL",2014,5,9,"B","Lower",52,0.40895
"BEL",2014,5,9,"B","Point",57,0.4409
"BEL",2014,5,9,"B","Upper",62,0.47947
"BEL",2015,5,9,"B","Lower",51,0.39679
"BEL",2015,5,9,"B","Point",56,0.42982
"BEL",2015,5,9,"B","Upper",62,0.46983
"BEL",2016,5,9,"B","Lower",50,0.38447
"BEL",2016,5,9,"B","Point",55,0.4191
"BEL",2016,5,9,"B","Upper",62,0.46263
"BEL",2017,5,9,"B","Lower",49,0.37219
"BEL",2017,5,9,"B","Point",54,0.40852
"BEL",2017,5,9,"B","Upper",61,0.45572
"BEL",2018,5,9,"B","Lower",48,0.35995
"BEL",2018,5,9,"B","Point",53,0.39786
"BEL",2018,5,9,"B","Upper",61,0.45048
"BEL",2019,5,9,"B","Lower",46,0.34655
"BEL",2019,5,9,"B","Point",52,0.38687
"BEL",2019,5,9,"B","Upper",60,0.44516
"BEN",2000,5,9,"B","Lower",4099,19.90503
"BEN",2000,5,9,"B","Point",4717,22.87235
"BEN",2000,5,9,"B","Upper",5387,26.07723
"BEN",2001,5,9,"B","Lower",4304,20.28785
"BEN",2001,5,9,"B","Point",4927,23.19003
"BEN",2001,5,9,"B","Upper",5572,26.18198
"BEN",2002,5,9,"B","Lower",3861,17.68166
"BEN",2002,5,9,"B","Point",4483,20.49524
"BEN",2002,5,9,"B","Upper",5171,23.6052
"BEN",2003,5,9,"B","Lower",3788,16.87685
"BEN",2003,5,9,"B","Point",4396,19.55985
"BEN",2003,5,9,"B","Upper",5073,22.53678
"BEN",2004,5,9,"B","Lower",3714,16.13775
"BEN",2004,5,9,"B","Point",4325,18.76665
"BEN",2004,5,9,"B","Upper",5043,21.84786
"BEN",2005,5,9,"B","Lower",3734,15.85404
"BEN",2005,5,9,"B","Point",4338,18.39329
"BEN",2005,5,9,"B","Upper",5061,21.42467
"BEN",2006,5,9,"B","Lower",3719,15.36371
"BEN",2006,5,9,"B","Point",4324,17.83811
"BEN",2006,5,9,"B","Upper",5075,20.90531
"BEN",2007,5,9,"B","Lower",3724,14.98624
"BEN",2007,5,9,"B","Point",4362,17.52953
"BEN",2007,5,9,"B","Upper",5122,20.54993
"BEN",2008,5,9,"B","Lower",3741,14.68577
"BEN",2008,5,9,"B","Point",4418,17.3195
"BEN",2008,5,9,"B","Upper",5199,20.34798
"BEN",2009,5,9,"B","Lower",3761,14.42161
"BEN",2009,5,9,"B","Point",4447,17.02945
"BEN",2009,5,9,"B","Upper",5268,20.13371
"BEN",2010,5,9,"B","Lower",3676,13.78
"BEN",2010,5,9,"B","Point",4382,16.40243
"BEN",2010,5,9,"B","Upper",5213,19.47895
"BEN",2011,5,9,"B","Lower",3636,13.28148
"BEN",2011,5,9,"B","Point",4367,15.93009
"BEN",2011,5,9,"B","Upper",5234,19.05876
"BEN",2012,5,9,"B","Lower",3555,12.64833
"BEN",2012,5,9,"B","Point",4310,15.31163
"BEN",2012,5,9,"B","Upper",5225,18.53022
"BEN",2013,5,9,"B","Lower",3558,12.32865
"BEN",2013,5,9,"B","Point",4352,15.05707
"BEN",2013,5,9,"B","Upper",5284,18.25274
"BEN",2014,5,9,"B","Lower",3555,12.00865
"BEN",2014,5,9,"B","Point",4379,14.77053
"BEN",2014,5,9,"B","Upper",5362,18.0561
"BEN",2015,5,9,"B","Lower",3395,11.20375
"BEN",2015,5,9,"B","Point",4259,14.03327
"BEN",2015,5,9,"B","Upper",5278,17.35826
"BEN",2016,5,9,"B","Lower",3352,10.78796
"BEN",2016,5,9,"B","Point",4261,13.69042
"BEN",2016,5,9,"B","Upper",5309,17.03004
"BEN",2017,5,9,"B","Lower",3302,10.37475
"BEN",2017,5,9,"B","Point",4252,13.33655
"BEN",2017,5,9,"B","Upper",5341,16.72241
"BEN",2018,5,9,"B","Lower",3290,10.10317
"BEN",2018,5,9,"B","Point",4291,13.15503
"BEN",2018,5,9,"B","Upper",5417,16.57663
"BEN",2019,5,9,"B","Lower",3255,9.78393
"BEN",2019,5,9,"B","Point",4235,12.71035
"BEN",2019,5,9,"B","Upper",5393,16.15661
"BFA",2000,5,9,"B","Lower",8086,22.78636
"BFA",2000,5,9,"B","Point",9589,26.96749
"BFA",2000,5,9,"B","Upper",11553,32.40389
"BFA",2001,5,9,"B","Lower",7507,20.52535
"BFA",2001,5,9,"B","Point",9034,24.65107
"BFA",2001,5,9,"B","Upper",11116,30.24108
"BFA",2002,5,9,"B","Lower",7437,19.72549
"BFA",2002,5,9,"B","Point",9057,23.96658
"BFA",2002,5,9,"B","Upper",11319,29.85068
"BFA",2003,5,9,"B","Lower",7103,18.28311
"BFA",2003,5,9,"B","Point",8720,22.39551
"BFA",2003,5,9,"B","Upper",10930,27.99132
"BFA",2004,5,9,"B","Lower",6658,16.65977
"BFA",2004,5,9,"B","Point",8314,20.76062
"BFA",2004,5,9,"B","Upper",10599,26.39215
"BFA",2005,5,9,"B","Lower",6262,15.28016
"BFA",2005,5,9,"B","Point",8018,19.52346
"BFA",2005,5,9,"B","Upper",10316,25.04743
"BFA",2006,5,9,"B","Lower",6127,14.49201
"BFA",2006,5,9,"B","Point",7922,18.6968
"BFA",2006,5,9,"B","Upper",10248,24.11731
"BFA",2007,5,9,"B","Lower",5833,13.36606
"BFA",2007,5,9,"B","Point",7762,17.74457
"BFA",2007,5,9,"B","Upper",10115,23.06485
"BFA",2008,5,9,"B","Lower",5516,12.25265
"BFA",2008,5,9,"B","Point",7561,16.7546
"BFA",2008,5,9,"B","Upper",10010,22.12185
"BFA",2009,5,9,"B","Lower",7556,16.29068
"BFA",2009,5,9,"B","Point",9712,20.89173
"BFA",2009,5,9,"B","Upper",12259,26.3047
"BFA",2010,5,9,"B","Lower",5327,11.17602
"BFA",2010,5,9,"B","Point",7589,15.88239
"BFA",2010,5,9,"B","Upper",10064,21.00715
"BFA",2011,5,9,"B","Lower",5005,10.18218
"BFA",2011,5,9,"B","Point",7338,14.89044
"BFA",2011,5,9,"B","Upper",9939,20.11281
"BFA",2012,5,9,"B","Lower",6128,12.08454
"BFA",2012,5,9,"B","Point",8577,16.86371
"BFA",2012,5,9,"B","Upper",11316,22.18261
"BFA",2013,5,9,"B","Lower",4650,8.8869
"BFA",2013,5,9,"B","Point",7236,13.79285
"BFA",2013,5,9,"B","Upper",9938,18.89523
"BFA",2014,5,9,"B","Lower",4479,8.31363
"BFA",2014,5,9,"B","Point",7137,13.2142
"BFA",2014,5,9,"B","Upper",9903,18.28815
"BFA",2015,5,9,"B","Lower",4249,7.68325
"BFA",2015,5,9,"B","Point",6961,12.55325
"BFA",2015,5,9,"B","Upper",9686,17.42406
"BFA",2016,5,9,"B","Lower",4140,7.28719
"BFA",2016,5,9,"B","Point",6939,12.18453
"BFA",2016,5,9,"B","Upper",9705,16.99924
"BFA",2017,5,9,"B","Lower",3930,6.7529
"BFA",2017,5,9,"B","Point",6876,11.7848
"BFA",2017,5,9,"B","Upper",9662,16.51828
"BFA",2018,5,9,"B","Lower",4405,7.40932
"BFA",2018,5,9,"B","Point",7475,12.53774
"BFA",2018,5,9,"B","Upper",10254,17.15982
"BFA",2019,5,9,"B","Lower",3586,5.91519
"BFA",2019,5,9,"B","Point",6805,11.19331
"BFA",2019,5,9,"B","Upper",9615,15.77867
"BGD",2000,5,9,"B","Lower",19739,6.2645
"BGD",2000,5,9,"B","Point",21846,6.93239
"BGD",2000,5,9,"B","Upper",24603,7.806
"BGD",2001,5,9,"B","Lower",17723,5.59808
"BGD",2001,5,9,"B","Point",19578,6.18379
"BGD",2001,5,9,"B","Upper",22273,7.03457
"BGD",2002,5,9,"B","Lower",17102,5.37331
"BGD",2002,5,9,"B","Point",18808,5.90897
"BGD",2002,5,9,"B","Upper",21325,6.6996
"BGD",2003,5,9,"B","Lower",18155,5.6746
"BGD",2003,5,9,"B","Point",19877,6.21225
"BGD",2003,5,9,"B","Upper",22598,7.06224
"BGD",2004,5,9,"B","Lower",21731,6.76742
"BGD",2004,5,9,"B","Point",24394,7.5952
"BGD",2004,5,9,"B","Upper",28108,8.75143
"BGD",2005,5,9,"B","Lower",23702,7.37402
"BGD",2005,5,9,"B","Point",25136,7.81955
"BGD",2005,5,9,"B","Upper",26646,8.28788
"BGD",2006,5,9,"B","Lower",22460,6.96681
"BGD",2006,5,9,"B","Point",24684,7.65637
"BGD",2006,5,9,"B","Upper",27845,8.63577
"BGD",2007,5,9,"B","Lower",19366,5.99846
"BGD",2007,5,9,"B","Point",20473,6.34028
"BGD",2007,5,9,"B","Upper",22269,6.89579
"BGD",2008,5,9,"B","Lower",18966,5.87645
"BGD",2008,5,9,"B","Point",20373,6.31143
"BGD",2008,5,9,"B","Upper",24106,7.46714
"BGD",2009,5,9,"B","Lower",17267,5.36347
"BGD",2009,5,9,"B","Point",18567,5.76618
"BGD",2009,5,9,"B","Upper",21232,6.59354
"BGD",2010,5,9,"B","Lower",15524,4.84583
"BGD",2010,5,9,"B","Point",16797,5.24223
"BGD",2010,5,9,"B","Upper",19300,6.02267
"BGD",2011,5,9,"B","Lower",14045,4.41431
"BGD",2011,5,9,"B","Point",15577,4.89444
"BGD",2011,5,9,"B","Upper",19121,6.00748
"BGD",2012,5,9,"B","Lower",12060,3.82471
"BGD",2012,5,9,"B","Point",13160,4.17278
"BGD",2012,5,9,"B","Upper",14312,4.53732
"BGD",2013,5,9,"B","Lower",10821,3.47135
"BGD",2013,5,9,"B","Point",11790,3.78143
"BGD",2013,5,9,"B","Upper",13795,4.42432
"BGD",2014,5,9,"B","Lower",9797,3.1834
"BGD",2014,5,9,"B","Point",10755,3.49393
"BGD",2014,5,9,"B","Upper",12691,4.12337
"BGD",2015,5,9,"B","Lower",8822,2.90263
"BGD",2015,5,9,"B","Point",9705,3.19232
"BGD",2015,5,9,"B","Upper",10614,3.49067
"BGD",2016,5,9,"B","Lower",8576,2.85279
"BGD",2016,5,9,"B","Point",9503,3.16026
"BGD",2016,5,9,"B","Upper",10554,3.509
"BGD",2017,5,9,"B","Lower",9168,3.0756
"BGD",2017,5,9,"B","Point",10656,3.57356
"BGD",2017,5,9,"B","Upper",13687,4.58958
"BGD",2018,5,9,"B","Lower",9591,3.23647
"BGD",2018,5,9,"B","Point",11271,3.80287
"BGD",2018,5,9,"B","Upper",14670,4.9491
"BGD",2019,5,9,"B","Lower",10822,3.66913
"BGD",2019,5,9,"B","Point",13477,4.56905
"BGD",2019,5,9,"B","Upper",17416,5.9039
"BGR",2000,5,9,"B","Lower",126,1.53235
"BGR",2000,5,9,"B","Point",131,1.59084
"BGR",2000,5,9,"B","Upper",137,1.65207
"BGR",2001,5,9,"B","Lower",111,1.4332
"BGR",2001,5,9,"B","Point",116,1.48849
"BGR",2001,5,9,"B","Upper",121,1.54791
"BGR",2002,5,9,"B","Lower",100,1.37
"BGR",2002,5,9,"B","Point",104,1.42531
"BGR",2002,5,9,"B","Upper",109,1.48221
"BGR",2003,5,9,"B","Lower",92,1.34471
"BGR",2003,5,9,"B","Point",96,1.39997
"BGR",2003,5,9,"B","Upper",101,1.45717
"BGR",2004,5,9,"B","Lower",87,1.34702
"BGR",2004,5,9,"B","Point",91,1.40308
"BGR",2004,5,9,"B","Upper",96,1.46172
"BGR",2005,5,9,"B","Lower",83,1.35095
"BGR",2005,5,9,"B","Point",88,1.41142
"BGR",2005,5,9,"B","Upper",92,1.47122
"BGR",2006,5,9,"B","Lower",81,1.34641
"BGR",2006,5,9,"B","Point",85,1.41105
"BGR",2006,5,9,"B","Upper",89,1.47455
"BGR",2007,5,9,"B","Lower",79,1.32451
"BGR",2007,5,9,"B","Point",83,1.39228
"BGR",2007,5,9,"B","Upper",88,1.4578
"BGR",2008,5,9,"B","Lower",77,1.2812
"BGR",2008,5,9,"B","Point",82,1.34649
"BGR",2008,5,9,"B","Upper",86,1.41313
"BGR",2009,5,9,"B","Lower",75,1.21285
"BGR",2009,5,9,"B","Point",80,1.27625
"BGR",2009,5,9,"B","Upper",84,1.34436
"BGR",2010,5,9,"B","Lower",72,1.13388
"BGR",2010,5,9,"B","Point",77,1.19483
"BGR",2010,5,9,"B","Upper",82,1.26426
"BGR",2011,5,9,"B","Lower",69,1.05386
"BGR",2011,5,9,"B","Point",73,1.11358
"BGR",2011,5,9,"B","Upper",78,1.18019
"BGR",2012,5,9,"B","Lower",66,0.97853
"BGR",2012,5,9,"B","Point",71,1.03589
"BGR",2012,5,9,"B","Upper",76,1.10143
"BGR",2013,5,9,"B","Lower",64,0.9105
"BGR",2013,5,9,"B","Point",68,0.96732
"BGR",2013,5,9,"B","Upper",73,1.03229
"BGR",2014,5,9,"B","Lower",62,0.85277
"BGR",2014,5,9,"B","Point",66,0.91033
"BGR",2014,5,9,"B","Upper",71,0.97461
"BGR",2015,5,9,"B","Lower",59,0.80506
"BGR",2015,5,9,"B","Point",64,0.86591
"BGR",2015,5,9,"B","Upper",70,0.93139
"BGR",2016,5,9,"B","Lower",57,0.77002
"BGR",2016,5,9,"B","Point",63,0.83298
"BGR",2016,5,9,"B","Upper",68,0.9
"BGR",2017,5,9,"B","Lower",55,0.74282
"BGR",2017,5,9,"B","Point",60,0.80971
"BGR",2017,5,9,"B","Upper",66,0.87966
"BGR",2018,5,9,"B","Lower",52,0.72082
"BGR",2018,5,9,"B","Point",57,0.79322
"BGR",2018,5,9,"B","Upper",63,0.86538
"BGR",2019,5,9,"B","Lower",49,0.70312
"BGR",2019,5,9,"B","Point",54,0.78129
"BGR",2019,5,9,"B","Upper",60,0.85727
"BHR",2000,5,9,"B","Lower",22,1.64694
"BHR",2000,5,9,"B","Point",25,1.80394
"BHR",2000,5,9,"B","Upper",29,2.04682
"BHR",2001,5,9,"B","Lower",22,1.59217
"BHR",2001,5,9,"B","Point",25,1.74137
"BHR",2001,5,9,"B","Upper",28,1.96224
"BHR",2002,5,9,"B","Lower",21,1.5318
"BHR",2002,5,9,"B","Point",24,1.67194
"BHR",2002,5,9,"B","Upper",28,1.88836
"BHR",2003,5,9,"B","Lower",21,1.46576
"BHR",2003,5,9,"B","Point",23,1.60246
"BHR",2003,5,9,"B","Upper",27,1.81226
"BHR",2004,5,9,"B","Lower",21,1.40352
"BHR",2004,5,9,"B","Point",23,1.5375
"BHR",2004,5,9,"B","Upper",26,1.71765
"BHR",2005,5,9,"B","Lower",21,1.34119
"BHR",2005,5,9,"B","Point",23,1.47568
"BHR",2005,5,9,"B","Upper",27,1.64065
"BHR",2006,5,9,"B","Lower",20,1.28412
"BHR",2006,5,9,"B","Point",23,1.41799
"BHR",2006,5,9,"B","Upper",26,1.58315
"BHR",2007,5,9,"B","Lower",20,1.22561
"BHR",2007,5,9,"B","Point",22,1.36397
"BHR",2007,5,9,"B","Upper",25,1.51951
"BHR",2008,5,9,"B","Lower",19,1.17592
"BHR",2008,5,9,"B","Point",22,1.31455
"BHR",2008,5,9,"B","Upper",25,1.47258
"BHR",2009,5,9,"B","Lower",18,1.12537
"BHR",2009,5,9,"B","Point",21,1.26664
"BHR",2009,5,9,"B","Upper",24,1.42546
"BHR",2010,5,9,"B","Lower",17,1.06389
"BHR",2010,5,9,"B","Point",20,1.22167
"BHR",2010,5,9,"B","Upper",24,1.38803
"BHR",2011,5,9,"B","Lower",17,1.01685
"BHR",2011,5,9,"B","Point",20,1.18336
"BHR",2011,5,9,"B","Upper",24,1.35901
"BHR",2012,5,9,"B","Lower",16,0.95968
"BHR",2012,5,9,"B","Point",20,1.14938
"BHR",2012,5,9,"B","Upper",24,1.33962
"BHR",2013,5,9,"B","Lower",16,0.91395
"BHR",2013,5,9,"B","Point",20,1.12002
"BHR",2013,5,9,"B","Upper",24,1.32275
"BHR",2014,5,9,"B","Lower",15,0.86431
"BHR",2014,5,9,"B","Point",20,1.09268
"BHR",2014,5,9,"B","Upper",25,1.30981
"BHR",2015,5,9,"B","Lower",15,0.80687
"BHR",2015,5,9,"B","Point",20,1.06554
"BHR",2015,5,9,"B","Upper",25,1.29534
"BHR",2016,5,9,"B","Lower",14,0.75924
"BHR",2016,5,9,"B","Point",20,1.03758
"BHR",2016,5,9,"B","Upper",25,1.27469
"BHR",2017,5,9,"B","Lower",14,0.71325
"BHR",2017,5,9,"B","Point",20,1.00742
"BHR",2017,5,9,"B","Upper",26,1.25641
"BHR",2018,5,9,"B","Lower",13,0.66526
