"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Total","Measles","Maternal","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Cardiovascular","Digestive","Neoplasms","OtherNCD","InterpVio","SelfHarm","Drowning","RTI","OtherInj","NatDis","CollectVio"
"Eastern Europe and central Asia",2003,5,19,"B","Deaths","Lower",58251,15,198,213,1353,774,290,0,4139,972,1758,1105,7393,10219,3497,2688,4238,10871,7460,54,103
"Eastern Europe and central Asia",2003,5,19,"B","Deaths","Point",59780,38,235,242,1442,873,314,0,4331,1014,1853,1162,7615,10576,3767,2834,4408,11132,7750,69,124
"Eastern Europe and central Asia",2003,5,19,"B","Deaths","Upper",61389,78,275,273,1544,972,340,0,4562,1065,1946,1219,7856,10973,4025,2988,4580,11405,8054,89,147
"Eastern Europe and central Asia",2003,5,19,"B","Fraction","Lower",1,0.00026,0.00336,0.00356,0.02278,0.01287,0.00486,0,0.06987,0.01615,0.02961,0.01861,0.12528,0.17359,0.05903,0.04536,0.07174,0.18293,0.12633,0.0009,0.0017
"Eastern Europe and central Asia",2003,5,19,"B","Fraction","Point",1,0.00063,0.00393,0.00405,0.02413,0.0146,0.00526,0,0.07245,0.01697,0.03099,0.01944,0.12738,0.17692,0.06301,0.0474,0.07374,0.18622,0.12965,0.00116,0.00208
"Eastern Europe and central Asia",2003,5,19,"B","Fraction","Upper",1,0.0013,0.00459,0.00458,0.02567,0.01624,0.00568,0,0.07535,0.01785,0.03237,0.02021,0.12951,0.18043,0.06679,0.04943,0.07575,0.18951,0.13319,0.00149,0.00246
"Eastern Europe and central Asia",2004,5,19,"B","Deaths","Lower",55402,2,189,210,1266,717,263,0,3844,934,1675,1045,7073,9741,3254,2615,3907,10384,6979,48,346
"Eastern Europe and central Asia",2004,5,19,"B","Deaths","Point",56670,10,220,240,1345,805,285,0,4015,976,1755,1100,7274,10060,3473,2739,4059,10623,7245,65,381
"Eastern Europe and central Asia",2004,5,19,"B","Deaths","Upper",57979,28,254,268,1434,891,309,0,4209,1023,1840,1152,7481,10401,3681,2868,4203,10853,7505,81,419
"Eastern Europe and central Asia",2004,5,19,"B","Fraction","Lower",1,0.00004,0.00336,0.0037,0.02246,0.0126,0.00464,0,0.0685,0.01641,0.02968,0.0186,0.1263,0.17444,0.05788,0.04637,0.06965,0.1843,0.12448,0.00085,0.00607
"Eastern Europe and central Asia",2004,5,19,"B","Fraction","Point",1,0.00017,0.00388,0.00423,0.02373,0.01421,0.00503,0,0.07085,0.01723,0.03097,0.01941,0.12835,0.17752,0.06129,0.04834,0.07163,0.18745,0.12784,0.00114,0.00673
"Eastern Europe and central Asia",2004,5,19,"B","Fraction","Upper",1,0.00049,0.00447,0.00476,0.0252,0.01574,0.00545,0,0.07345,0.01805,0.03227,0.02016,0.13056,0.18106,0.06462,0.05028,0.07372,0.19069,0.13124,0.00142,0.00743
"Eastern Europe and central Asia",2005,5,19,"B","Deaths","Lower",52696,1,174,226,1195,696,244,0,3539,878,1576,999,6803,9415,3080,2524,3743,9946,6573,26,162
"Eastern Europe and central Asia",2005,5,19,"B","Deaths","Point",53729,9,200,254,1273,779,264,0,3704,918,1649,1047,6975,9689,3264,2634,3884,10156,6802,39,188
"Eastern Europe and central Asia",2005,5,19,"B","Deaths","Upper",54756,27,230,283,1356,888,286,0,3872,962,1725,1099,7155,9987,3449,2754,4015,10360,7029,52,215
"Eastern Europe and central Asia",2005,5,19,"B","Fraction","Lower",1,0.00002,0.00325,0.00422,0.02233,0.01292,0.00454,0,0.06609,0.0163,0.02942,0.01871,0.12772,0.17725,0.05753,0.04719,0.07031,0.18601,0.12323,0.00049,0.003
"Eastern Europe and central Asia",2005,5,19,"B","Fraction","Point",1,0.00016,0.00372,0.00472,0.0237,0.0145,0.00492,0,0.06894,0.01708,0.03069,0.01949,0.12982,0.18033,0.06075,0.04902,0.07229,0.18903,0.1266,0.00072,0.0035
"Eastern Europe and central Asia",2005,5,19,"B","Fraction","Upper",1,0.00051,0.00425,0.00526,0.02509,0.01654,0.00532,0,0.07174,0.01789,0.03191,0.02031,0.13207,0.18379,0.06393,0.05083,0.07432,0.19207,0.12999,0.00096,0.00401
"Eastern Europe and central Asia",2006,5,19,"B","Deaths","Lower",49787,2,161,221,1108,659,218,0,3256,832,1494,944,6524,8974,2813,2460,3501,9461,6212,23,70
"Eastern Europe and central Asia",2006,5,19,"B","Deaths","Point",50589,9,184,249,1178,732,237,0,3387,868,1559,989,6669,9206,2968,2561,3623,9634,6414,34,87
"Eastern Europe and central Asia",2006,5,19,"B","Deaths","Upper",51401,26,210,279,1253,809,258,0,3535,908,1623,1036,6828,9447,3121,2666,3738,9813,6618,47,106
"Eastern Europe and central Asia",2006,5,19,"B","Fraction","Lower",1,0.00005,0.00319,0.00438,0.02197,0.01301,0.00431,0,0.0645,0.01643,0.02956,0.01875,0.1298,0.1789,0.05576,0.04876,0.06958,0.18755,0.12348,0.00045,0.00138
"Eastern Europe and central Asia",2006,5,19,"B","Fraction","Point",1,0.00017,0.00363,0.00493,0.02329,0.01446,0.00469,0,0.06696,0.01716,0.03081,0.01955,0.13183,0.18197,0.05867,0.05063,0.07161,0.19044,0.12679,0.00068,0.00172
"Eastern Europe and central Asia",2006,5,19,"B","Fraction","Upper",1,0.00051,0.00414,0.00552,0.02462,0.01595,0.00509,0,0.06943,0.01794,0.03201,0.02039,0.13413,0.18519,0.06151,0.05246,0.07358,0.19342,0.12995,0.00092,0.00209
"Eastern Europe and central Asia",2007,5,19,"B","Deaths","Lower",46496,1,148,204,1049,607,199,0,2984,780,1400,876,6189,8488,2522,2343,3207,8840,5703,18,96
"Eastern Europe and central Asia",2007,5,19,"B","Deaths","Point",47119,5,170,230,1110,682,217,0,3099,815,1456,916,6317,8687,2649,2428,3318,8998,5876,29,117
"Eastern Europe and central Asia",2007,5,19,"B","Deaths","Upper",47751,14,193,258,1174,754,237,0,3226,853,1514,958,6451,8897,2776,2523,3424,9154,6049,39,139
"Eastern Europe and central Asia",2007,5,19,"B","Fraction","Lower",1,0.00003,0.00315,0.00434,0.02238,0.01285,0.00424,0,0.06345,0.01655,0.02977,0.01863,0.13191,0.18125,0.05366,0.04981,0.06833,0.1882,0.12156,0.0004,0.00203
"Eastern Europe and central Asia",2007,5,19,"B","Fraction","Point",1,0.00011,0.0036,0.00488,0.02355,0.01447,0.00461,0,0.06576,0.01729,0.03091,0.01945,0.13407,0.18437,0.05622,0.05152,0.07042,0.19097,0.12471,0.00061,0.00249
"Eastern Europe and central Asia",2007,5,19,"B","Fraction","Upper",1,0.00029,0.00408,0.00548,0.02486,0.01602,0.00502,0,0.0683,0.01811,0.03203,0.02025,0.13639,0.1877,0.05874,0.05344,0.07249,0.19374,0.12798,0.00082,0.00296
"Eastern Europe and central Asia",2008,5,19,"B","Deaths","Lower",43057,0,135,176,967,594,185,0,2668,741,1295,795,5818,8018,2180,2204,2926,8027,5265,24,214
"Eastern Europe and central Asia",2008,5,19,"B","Deaths","Point",43544,3,154,201,1028,661,203,0,2772,773,1346,832,5928,8196,2284,2281,3023,8167,5420,35,239
"Eastern Europe and central Asia",2008,5,19,"B","Deaths","Upper",44060,7,175,227,1090,742,221,0,2889,809,1396,867,6047,8381,2390,2365,3119,8309,5573,48,265
"Eastern Europe and central Asia",2008,5,19,"B","Fraction","Lower",1,0.00001,0.00311,0.00404,0.02228,0.01361,0.00426,0,0.06128,0.01703,0.0298,0.01828,0.13392,0.18502,0.05017,0.05062,0.06742,0.18486,0.12122,0.00057,0.00491
"Eastern Europe and central Asia",2008,5,19,"B","Fraction","Point",1,0.00007,0.00353,0.00461,0.0236,0.01518,0.00466,0,0.06367,0.01775,0.0309,0.0191,0.13613,0.18822,0.05246,0.05238,0.06943,0.18755,0.12447,0.00081,0.00549
"Eastern Europe and central Asia",2008,5,19,"B","Fraction","Upper",1,0.00017,0.00401,0.00521,0.02495,0.01696,0.00507,0,0.06617,0.01856,0.03202,0.01991,0.1385,0.19155,0.05482,0.0542,0.07155,0.1903,0.12763,0.00109,0.00608
"Eastern Europe and central Asia",2009,5,19,"B","Deaths","Lower",39624,0,121,142,910,552,170,0,2418,704,1193,744,5560,7613,1879,2055,2620,7267,4754,16,95
"Eastern Europe and central Asia",2009,5,19,"B","Deaths","Point",39982,3,138,164,967,617,186,0,2517,734,1236,778,5660,7770,1966,2123,2710,7385,4886,26,116
"Eastern Europe and central Asia",2009,5,19,"B","Deaths","Upper",40388,7,158,188,1022,684,204,0,2626,768,1282,814,5769,7936,2054,2199,2798,7501,5016,37,137
"Eastern Europe and central Asia",2009,5,19,"B","Fraction","Lower",1,0.00001,0.00304,0.00355,0.0228,0.01381,0.00426,0,0.06049,0.01765,0.02988,0.01863,0.13936,0.191,0.04705,0.05137,0.0658,0.18222,0.1192,0.0004,0.00239
"Eastern Europe and central Asia",2009,5,19,"B","Fraction","Point",1,0.00007,0.00345,0.0041,0.02418,0.01542,0.00465,0,0.06296,0.01837,0.03091,0.01947,0.14156,0.19433,0.04917,0.05311,0.06779,0.18472,0.1222,0.00064,0.00289
"Eastern Europe and central Asia",2009,5,19,"B","Fraction","Upper",1,0.00017,0.00393,0.00471,0.02557,0.01711,0.0051,0,0.06544,0.01919,0.03203,0.02031,0.14397,0.19771,0.05138,0.0549,0.07001,0.18728,0.12513,0.00091,0.00342
"Eastern Europe and central Asia",2010,5,19,"B","Deaths","Lower",36674,0,117,134,856,526,157,0,2184,657,1108,686,5252,7257,1630,1967,2441,6459,4324,33,114
"Eastern Europe and central Asia",2010,5,19,"B","Deaths","Point",36983,3,133,156,909,585,172,0,2273,686,1149,719,5348,7398,1703,2032,2523,6567,4441,46,137
"Eastern Europe and central Asia",2010,5,19,"B","Deaths","Upper",37312,10,152,176,964,641,189,0,2373,716,1192,752,5452,7548,1777,2098,2613,6669,4560,60,162
"Eastern Europe and central Asia",2010,5,19,"B","Fraction","Lower",1,0.00001,0.00317,0.00365,0.02316,0.01421,0.00425,0,0.05906,0.01778,0.02996,0.01855,0.1423,0.19676,0.04419,0.05317,0.06619,0.175,0.11712,0.00091,0.00307
"Eastern Europe and central Asia",2010,5,19,"B","Fraction","Point",1,0.00009,0.0036,0.00422,0.02458,0.01582,0.00465,0,0.06146,0.01856,0.03107,0.01944,0.14461,0.20004,0.04606,0.05495,0.06823,0.17757,0.12009,0.00124,0.0037
"Eastern Europe and central Asia",2010,5,19,"B","Fraction","Upper",1,0.00026,0.00406,0.00476,0.02601,0.0173,0.00508,0,0.06412,0.01938,0.03224,0.02029,0.14711,0.20341,0.04802,0.05669,0.07054,0.17998,0.12312,0.00162,0.00437
"Eastern Europe and central Asia",2011,5,19,"B","Deaths","Lower",34224,0,110,143,823,496,147,0,2006,640,1001,658,4940,6847,1447,1867,2167,5929,4005,129,126
"Eastern Europe and central Asia",2011,5,19,"B","Deaths","Point",34495,3,125,164,869,553,161,0,2088,667,1040,690,5031,6979,1512,1929,2241,6027,4116,152,149
"Eastern Europe and central Asia",2011,5,19,"B","Deaths","Upper",34798,11,142,183,921,609,177,0,2174,696,1080,720,5130,7118,1580,1996,2317,6119,4227,178,173
"Eastern Europe and central Asia",2011,5,19,"B","Fraction","Lower",1,0.00001,0.0032,0.00414,0.02388,0.01442,0.00426,0,0.05821,0.01854,0.02908,0.01911,0.14345,0.19895,0.04201,0.0542,0.06293,0.17217,0.11618,0.00374,0.00365
"Eastern Europe and central Asia",2011,5,19,"B","Fraction","Point",1,0.00009,0.00363,0.00474,0.02519,0.01603,0.00467,0,0.06053,0.01935,0.03014,0.02,0.14584,0.20232,0.04383,0.05592,0.06496,0.17473,0.11931,0.00441,0.00431
"Eastern Europe and central Asia",2011,5,19,"B","Fraction","Upper",1,0.00031,0.00411,0.00528,0.0267,0.01765,0.00512,0,0.06307,0.02019,0.03128,0.02087,0.14838,0.20589,0.04576,0.05779,0.06709,0.17715,0.12223,0.00516,0.00502
"Eastern Europe and central Asia",2012,5,19,"B","Deaths","Lower",32276,0,101,160,777,451,140,0,1845,607,961,627,4781,6578,1307,1828,2040,5465,3705,16,187
"Eastern Europe and central Asia",2012,5,19,"B","Deaths","Point",32538,3,116,181,821,505,155,0,1924,633,997,659,4873,6701,1367,1888,2112,5557,3809,26,214
"Eastern Europe and central Asia",2012,5,19,"B","Deaths","Upper",32814,10,132,200,871,553,170,0,2012,659,1033,689,4968,6839,1431,1950,2187,5651,3911,37,245
"Eastern Europe and central Asia",2012,5,19,"B","Fraction","Lower",1,0.00001,0.00311,0.00494,0.02386,0.01385,0.00433,0,0.05675,0.01865,0.02957,0.01929,0.14734,0.20252,0.04015,0.05622,0.06286,0.1683,0.1141,0.00049,0.00575
"Eastern Europe and central Asia",2012,5,19,"B","Fraction","Point",1,0.0001,0.00355,0.00557,0.02524,0.01551,0.00475,0,0.05912,0.01944,0.03065,0.02025,0.14975,0.20593,0.04202,0.05802,0.06491,0.17077,0.11706,0.00079,0.00658
"Eastern Europe and central Asia",2012,5,19,"B","Fraction","Upper",1,0.0003,0.00403,0.00614,0.02673,0.017,0.00521,0,0.06171,0.02028,0.0318,0.02116,0.15241,0.20965,0.04392,0.05984,0.06717,0.17319,0.12021,0.00112,0.00754
"Eastern Europe and central Asia",2013,5,19,"B","Deaths","Lower",30689,0,94,171,759,438,136,0,1730,604,930,606,4651,6425,1195,1793,1877,5091,3508,5,39
"Eastern Europe and central Asia",2013,5,19,"B","Deaths","Point",30953,4,107,192,804,484,150,0,1799,628,966,637,4737,6549,1251,1852,1945,5175,3609,11,53
"Eastern Europe and central Asia",2013,5,19,"B","Deaths","Upper",31227,15,122,210,854,529,166,0,1880,655,1004,667,4833,6690,1310,1918,2011,5261,3705,20,68
"Eastern Europe and central Asia",2013,5,19,"B","Fraction","Lower",1,0.00001,0.00305,0.00553,0.02451,0.01418,0.00441,0,0.05593,0.01952,0.03005,0.01963,0.15051,0.20797,0.03863,0.05795,0.0608,0.1648,0.11356,0.00019,0.00126
"Eastern Europe and central Asia",2013,5,19,"B","Fraction","Point",1,0.00013,0.00346,0.00619,0.02599,0.01564,0.00485,0,0.05813,0.0203,0.0312,0.02057,0.15303,0.21157,0.04042,0.05984,0.06283,0.16718,0.11659,0.00037,0.00172
"Eastern Europe and central Asia",2013,5,19,"B","Fraction","Upper",1,0.00046,0.00392,0.00676,0.0275,0.01708,0.00533,0,0.06067,0.02117,0.03247,0.0215,0.15584,0.21532,0.04231,0.06182,0.06491,0.16964,0.11964,0.00062,0.00221
"Eastern Europe and central Asia",2014,5,19,"B","Deaths","Lower",29871,0,92,167,751,422,135,0,1633,587,869,568,4512,6274,1088,1754,1780,4783,3271,257,287
"Eastern Europe and central Asia",2014,5,19,"B","Deaths","Point",30115,5,106,189,796,463,149,0,1698,613,905,597,4598,6393,1141,1812,1845,4869,3363,268,304
"Eastern Europe and central Asia",2014,5,19,"B","Deaths","Upper",30407,15,122,209,844,500,164,0,1774,641,943,625,4693,6531,1197,1874,1915,4957,3460,280,320
"Eastern Europe and central Asia",2014,5,19,"B","Fraction","Lower",1,0.00003,0.00307,0.00555,0.02493,0.014,0.00449,0,0.0542,0.01952,0.0289,0.01883,0.15029,0.20865,0.03613,0.05824,0.05926,0.15912,0.10881,0.00854,0.00955
"Eastern Europe and central Asia",2014,5,19,"B","Fraction","Point",1,0.00015,0.00352,0.00629,0.02643,0.01538,0.00495,0,0.0564,0.02037,0.03005,0.01982,0.15269,0.21227,0.0379,0.06016,0.06127,0.16167,0.11167,0.00891,0.01011
"Eastern Europe and central Asia",2014,5,19,"B","Fraction","Upper",1,0.00048,0.00402,0.00691,0.02799,0.01658,0.00544,0,0.05886,0.02127,0.03129,0.02075,0.15536,0.21597,0.03972,0.0622,0.06342,0.16421,0.1147,0.00928,0.01059
"Eastern Europe and central Asia",2015,5,19,"B","Deaths","Lower",28336,0,86,159,746,405,128,0,1524,561,822,548,4398,6086,985,1710,1665,4433,3100,8,342
"Eastern Europe and central Asia",2015,5,19,"B","Deaths","Point",28580,4,98,181,790,446,142,0,1588,584,855,578,4484,6211,1034,1769,1726,4515,3188,16,372
"Eastern Europe and central Asia",2015,5,19,"B","Deaths","Upper",28865,12,113,203,839,480,158,0,1666,607,893,605,4579,6346,1087,1829,1793,4595,3277,25,406
"Eastern Europe and central Asia",2015,5,19,"B","Fraction","Lower",1,0.00002,0.003,0.0056,0.0261,0.0142,0.0045,0,0.05343,0.01958,0.0287,0.0192,0.15424,0.21345,0.03442,0.05978,0.05834,0.15551,0.10857,0.00031,0.01196
"Eastern Europe and central Asia",2015,5,19,"B","Fraction","Point",1,0.00014,0.00343,0.00635,0.02764,0.01559,0.00497,0,0.05558,0.02043,0.02991,0.02022,0.15688,0.21731,0.03619,0.06188,0.0604,0.15797,0.11153,0.00056,0.01303
"Eastern Europe and central Asia",2015,5,19,"B","Fraction","Upper",1,0.0004,0.00394,0.00708,0.02931,0.01679,0.00549,0,0.05812,0.02127,0.03121,0.02113,0.15977,0.22123,0.03791,0.06393,0.06261,0.16046,0.11449,0.00085,0.01421
"Eastern Europe and central Asia",2016,5,19,"B","Deaths","Lower",27574,0,82,163,712,393,123,0,1484,556,818,532,4336,6039,949,1710,1563,4222,2992,0,278
"Eastern Europe and central Asia",2016,5,19,"B","Deaths","Point",27822,4,94,186,752,433,137,0,1546,582,855,563,4428,6160,997,1775,1623,4296,3077,4,309
"Eastern Europe and central Asia",2016,5,19,"B","Deaths","Upper",28118,14,109,212,799,464,153,0,1623,606,894,593,4523,6302,1050,1839,1686,4380,3169,9,342
"Eastern Europe and central Asia",2016,5,19,"B","Fraction","Lower",1,0.00002,0.00296,0.00585,0.02566,0.01416,0.00446,0,0.05335,0.02001,0.02945,0.01915,0.15626,0.21728,0.03412,0.0615,0.05638,0.15196,0.10767,0.00003,0.01
"Eastern Europe and central Asia",2016,5,19,"B","Fraction","Point",1,0.00015,0.00339,0.00669,0.02703,0.01556,0.00494,0,0.05558,0.02091,0.03072,0.02023,0.15914,0.22142,0.03585,0.06379,0.05833,0.15441,0.1106,0.00015,0.01111
"Eastern Europe and central Asia",2016,5,19,"B","Fraction","Upper",1,0.00048,0.0039,0.00759,0.02864,0.01666,0.00547,0,0.05818,0.02178,0.03206,0.02127,0.16209,0.22563,0.03768,0.06602,0.06052,0.15698,0.11358,0.0003,0.01228
"Eastern Europe and central Asia",2017,5,19,"B","Deaths","Lower",26468,0,77,139,713,364,124,0,1412,558,756,505,4252,5969,839,1617,1474,4025,2887,9,161
"Eastern Europe and central Asia",2017,5,19,"B","Deaths","Point",26756,5,89,156,757,405,138,0,1475,582,790,536,4345,6101,885,1678,1534,4103,2972,17,186
"Eastern Europe and central Asia",2017,5,19,"B","Deaths","Upper",27087,13,103,173,807,433,153,0,1554,607,826,564,4447,6238,932,1742,1592,4190,3067,25,211
"Eastern Europe and central Asia",2017,5,19,"B","Fraction","Lower",1,0.00003,0.0029,0.00522,0.02668,0.01359,0.00464,0,0.05293,0.02084,0.02832,0.01895,0.15963,0.22376,0.0314,0.0605,0.0553,0.15083,0.10819,0.00037,0.00602
"Eastern Europe and central Asia",2017,5,19,"B","Fraction","Point",1,0.00017,0.00333,0.00583,0.02831,0.01513,0.00516,0,0.05514,0.02177,0.02954,0.02003,0.1624,0.22804,0.03308,0.06272,0.05733,0.15335,0.11107,0.00063,0.00697
"Eastern Europe and central Asia",2017,5,19,"B","Fraction","Upper",1,0.00048,0.00387,0.00645,0.03005,0.01621,0.00571,0,0.05791,0.02269,0.03078,0.02105,0.1655,0.23217,0.03478,0.06504,0.05957,0.15618,0.11414,0.00093,0.00791
"Eastern Europe and central Asia",2018,5,19,"B","Deaths","Lower",25719,2,72,123,707,341,119,0,1370,540,733,500,4152,5844,777,1591,1418,3876,2771,5,241
"Eastern Europe and central Asia",2018,5,19,"B","Deaths","Point",26071,6,83,140,749,384,133,0,1431,565,769,530,4249,5985,822,1652,1474,3954,2859,11,275
"Eastern Europe and central Asia",2018,5,19,"B","Deaths","Upper",26451,14,97,155,803,415,149,0,1504,591,807,559,4354,6134,869,1718,1537,4044,2955,19,307
"Eastern Europe and central Asia",2018,5,19,"B","Fraction","Lower",1,0.00009,0.00278,0.00473,0.02713,0.01309,0.00459,0,0.05267,0.02073,0.02817,0.01915,0.16004,0.22519,0.02989,0.06102,0.0545,0.14902,0.10653,0.00019,0.00925
"Eastern Europe and central Asia",2018,5,19,"B","Fraction","Point",1,0.00022,0.0032,0.00536,0.02873,0.01473,0.00512,0,0.05487,0.02168,0.02948,0.02031,0.16298,0.22957,0.03154,0.06336,0.05655,0.15168,0.10965,0.00044,0.01053
"Eastern Europe and central Asia",2018,5,19,"B","Fraction","Upper",1,0.00051,0.00372,0.00592,0.03068,0.01591,0.00569,0,0.05744,0.02268,0.03087,0.02137,0.16606,0.23412,0.03316,0.06587,0.05873,0.15443,0.11288,0.00073,0.01168
"Eastern Europe and central Asia",2019,5,19,"B","Deaths","Lower",25039,2,70,104,689,320,117,0,1334,531,720,489,4112,5785,727,1593,1368,3781,2708,0,96
"Eastern Europe and central Asia",2019,5,19,"B","Deaths","Point",25486,6,81,122,736,364,131,0,1400,556,755,520,4221,5937,772,1656,1428,3873,2808,4,116
"Eastern Europe and central Asia",2019,5,19,"B","Deaths","Upper",25971,14,95,138,793,395,147,0,1477,584,794,550,4334,6109,819,1726,1494,3977,2921,9,137
"Eastern Europe and central Asia",2019,5,19,"B","Fraction","Lower",1,0.0001,0.00275,0.00411,0.02714,0.01262,0.00461,0,0.05248,0.0208,0.02829,0.01921,0.16265,0.22862,0.0286,0.06245,0.05389,0.14904,0.10685,0.00003,0.00379
"Eastern Europe and central Asia",2019,5,19,"B","Fraction","Point",1,0.00025,0.00318,0.00477,0.02888,0.01428,0.00515,0,0.05492,0.02183,0.02964,0.0204,0.16562,0.23294,0.03029,0.06496,0.05604,0.15196,0.11016,0.00016,0.00456
"Eastern Europe and central Asia",2019,5,19,"B","Fraction","Upper",1,0.00053,0.0037,0.00541,0.03089,0.0155,0.00573,0,0.05756,0.02292,0.03111,0.02145,0.16879,0.23762,0.03197,0.0675,0.05817,0.15465,0.1137,0.00036,0.00534
"Latin America and Caribbean",2000,5,19,"B","Deaths","Lower",100430,0,961,839,2455,1124,1189,53,9151,1237,2439,2445,9432,16115,16399,3281,5439,12539,13441,244,20
"Latin America and Caribbean",2000,5,19,"B","Deaths","Point",102157,0,1020,913,2679,1349,1330,67,9644,1307,2552,2568,9657,16555,16670,3410,5594,12781,13751,280,32
"Latin America and Caribbean",2000,5,19,"B","Deaths","Upper",104147,0,1095,998,2910,1618,1504,84,10229,1387,2681,2724,9909,17018,16982,3558,5773,13065,14059,314,44
"Latin America and Caribbean",2000,5,19,"B","Fraction","Lower",1,0,0.00942,0.00824,0.02421,0.01097,0.01171,0.00052,0.09048,0.01208,0.02387,0.02406,0.0925,0.15922,0.15997,0.03218,0.05326,0.12296,0.1319,0.00239,0.0002
