"ISO3","Year","AgeLow","AgeUp","Sex","Variable","Quantile","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"PAN",2001,10,14,"B","Fraction","Point",0.01092,0.0216,0.0107,0.0108,0,0.0853,0,0.16045,0.35213,0.06968,0.09806,0.15421,0.02614,0
"PAN",2001,10,14,"B","Fraction","Upper",0.03279,0.05129,0.03251,0.03362,0,0.13489,0,0.23005,0.43219,0.11962,0.15623,0.21775,0.056,0
"PAN",2001,10,14,"B","Rate","Lower",0,0,0,0,0,0.08026,0,0.19275,0.5152,0.04834,0.09652,0.17688,0,0
"PAN",2001,10,14,"B","Rate","Point",0.02121,0.04196,0.02079,0.02098,0,0.16571,0,0.31169,0.68405,0.13536,0.19049,0.29957,0.05078,0
"PAN",2001,10,14,"B","Rate","Upper",0.06437,0.09675,0.06434,0.06447,0,0.25817,0,0.45027,0.85227,0.2257,0.30532,0.43354,0.11243,0
"PAN",2002,10,14,"B","Deaths","Lower",0,0,0,0,0,0,0,10,29,3,7,16,0,0
"PAN",2002,10,14,"B","Deaths","Point",2,2,3,2,0,5,0,19,40,9,13,26,0,0
"PAN",2002,10,14,"B","Deaths","Upper",5,5,8,5,0,10,0,27,51,15,21,36,0,0
"PAN",2002,10,14,"B","Fraction","Lower",0,0,0,0,0,0.0084,0,0.09322,0.25426,0.03153,0.05982,0.14414,0,0
"PAN",2002,10,14,"B","Fraction","Point",0.01437,0.01283,0.02874,0.01437,0,0.0412,0,0.15706,0.32973,0.0719,0.11215,0.21764,0,0
"PAN",2002,10,14,"B","Fraction","Upper",0.04028,0.0354,0.06195,0.03637,0,0.07998,0,0.21844,0.4187,0.12296,0.17093,0.29748,0,0
"PAN",2002,10,14,"B","Rate","Lower",0,0,0,0,0,0.01597,0,0.17559,0.47842,0.06376,0.11203,0.27122,0,0
"PAN",2002,10,14,"B","Rate","Point",0.0275,0.02455,0.055,0.0275,0,0.07885,0,0.30058,0.63103,0.1376,0.21463,0.41652,0,0
"PAN",2002,10,14,"B","Rate","Upper",0.07983,0.06414,0.1123,0.06418,0,0.15971,0,0.41579,0.80154,0.23913,0.32094,0.57391,0,0
"PAN",2003,10,14,"B","Deaths","Lower",0,0,0,0,0,3,0,6,42,1,2,13,0,0
"PAN",2003,10,14,"B","Deaths","Point",1,1,0,0,0,9,3,14,54,7,8,22,1,0
"PAN",2003,10,14,"B","Deaths","Upper",4,4,0,0,0,15,7,21,67,12,14,32,4,0
"PAN",2003,10,14,"B","Fraction","Lower",0,0,0,0,0,0.02756,0,0.05833,0.36849,0.01694,0.0244,0.11712,0,0
"PAN",2003,10,14,"B","Fraction","Point",0.00999,0.01004,0,0,0,0.07228,0.02168,0.11383,0.45712,0.05572,0.06482,0.18532,0.0092,0
"PAN",2003,10,14,"B","Fraction","Upper",0.03304,0.03334,0,0,0,0.11902,0.05338,0.17422,0.54861,0.09905,0.11112,0.26152,0.03074,0
"PAN",2003,10,14,"B","Rate","Lower",0,0,0,0,0,0.04781,0,0.11097,0.66996,0.03172,0.04748,0.2214,0,0
"PAN",2003,10,14,"B","Rate","Point",0.01888,0.01897,0,0,0,0.1366,0.04097,0.21513,0.86392,0.10531,0.1225,0.35024,0.01739,0
"PAN",2003,10,14,"B","Rate","Upper",0.0634,0.06344,0,0,0,0.2224,0.09548,0.3333,1.04844,0.19035,0.20655,0.49272,0.06328,0
"PAN",2004,10,14,"B","Deaths","Lower",0,0,0,0,0,1,0,11,33,5,2,10,0,0
"PAN",2004,10,14,"B","Deaths","Point",1,3,0,3,0,7,3,20,45,11,7,18,0,0
"PAN",2004,10,14,"B","Deaths","Upper",4,8,0,8,0,13,8,28,56,18,13,27,0,0
"PAN",2004,10,14,"B","Fraction","Lower",0,0,0,0,0,0.0168,0,0.10078,0.28955,0.04313,0.0238,0.08733,0,0
"PAN",2004,10,14,"B","Fraction","Point",0.00997,0.02672,0,0.02784,0,0.05719,0.02769,0.16518,0.37703,0.09462,0.06158,0.15217,0,0
"PAN",2004,10,14,"B","Fraction","Upper",0.03247,0.0598,0,0.05883,0,0.10345,0.06195,0.23141,0.46725,0.15,0.10616,0.22034,0,0
"PAN",2004,10,14,"B","Rate","Lower",0,0,0,0,0,0.03144,0,0.18833,0.53499,0.07887,0.0471,0.15785,0,0
"PAN",2004,10,14,"B","Rate","Point",0.01867,0.05002,0,0.05212,0,0.10707,0.05184,0.30924,0.70586,0.17714,0.11529,0.28489,0,0
"PAN",2004,10,14,"B","Rate","Upper",0.06282,0.11048,0,0.11033,0,0.18964,0.11061,0.43999,0.88061,0.28298,0.20431,0.41038,0,0
"PAN",2005,10,14,"B","Deaths","Lower",0,0,0,1,0,3,0,6,37,0,7,9,0,0
"PAN",2005,10,14,"B","Deaths","Point",3,1,3,6,0,9,1,13,49,5,13,16,0,0
"PAN",2005,10,14,"B","Deaths","Upper",7,5,7,12,0,16,4,21,61,10,20,24,0,0
"PAN",2005,10,14,"B","Fraction","Lower",0,0,0,0.01627,0,0.03335,0,0.05648,0.32203,0.00833,0.05785,0.07831,0,0
"PAN",2005,10,14,"B","Fraction","Point",0.02255,0.0107,0.02259,0.05349,0,0.07645,0.01115,0.11164,0.40605,0.03936,0.10865,0.13738,0,0
"PAN",2005,10,14,"B","Fraction","Upper",0.0517,0.03479,0.05043,0.09735,0,0.1315,0.03447,0.17095,0.49606,0.07564,0.16807,0.19828,0,0
"PAN",2005,10,14,"B","Rate","Lower",0,0,0,0.03115,0,0.06234,0,0.1089,0.57895,0.01558,0.10924,0.14064,0,0
"PAN",2005,10,14,"B","Rate","Point",0.04196,0.01991,0.04204,0.09954,0,0.14227,0.02075,0.20775,0.75561,0.07324,0.20219,0.25565,0,0
"PAN",2005,10,14,"B","Rate","Upper",0.09379,0.06249,0.09387,0.18685,0,0.24876,0.06239,0.31319,0.95013,0.14059,0.3121,0.37435,0,0
"PAN",2006,10,14,"B","Deaths","Lower",0,0,0,0,0,6,0,10,31,2,6,9,0,0
"PAN",2006,10,14,"B","Deaths","Point",0,3,2,1,0,12,1,18,43,8,12,17,3,0
"PAN",2006,10,14,"B","Deaths","Upper",0,7,5,5,0,20,5,27,54,14,20,25,7,0
"PAN",2006,10,14,"B","Fraction","Lower",0,0,0,0,0,0.05357,0,0.09303,0.26961,0.024,0.05175,0.07969,0,0
"PAN",2006,10,14,"B","Fraction","Point",0,0.02573,0.01257,0.01245,0,0.10125,0.01245,0.15146,0.35516,0.06453,0.10043,0.13907,0.0249,0
"PAN",2006,10,14,"B","Fraction","Upper",0,0.05688,0.03479,0.0354,0,0.16022,0.0354,0.21664,0.43998,0.10925,0.15699,0.20314,0.05469,0
"PAN",2006,10,14,"B","Rate","Lower",0,0,0,0,0,0.09277,0,0.1694,0.49205,0.04613,0.09274,0.13924,0,0
"PAN",2006,10,14,"B","Rate","Point",0,0.04777,0.02334,0.02312,0,0.18799,0.02312,0.28121,0.65942,0.11981,0.18647,0.25821,0.04623,0
"PAN",2006,10,14,"B","Rate","Upper",0,0.10781,0.06186,0.06184,0,0.29401,0.06185,0.40195,0.83081,0.20061,0.29334,0.38446,0.10756,0
"PAN",2007,10,14,"B","Deaths","Lower",0,0,0,0,0,3,1,18,19,3,6,12,0,0
"PAN",2007,10,14,"B","Deaths","Point",0,3,2,1,0,9,4,29,30,9,13,20,2,0
"PAN",2007,10,14,"B","Deaths","Upper",0,8,6,4,0,15,9,39,40,16,21,29,6,0
"PAN",2007,10,14,"B","Fraction","Lower",0,0,0,0,0,0.02565,0.00813,0.1591,0.16949,0.03203,0.05175,0.10347,0,0
"PAN",2007,10,14,"B","Fraction","Point",0,0.02713,0.01802,0.00894,0,0.0719,0.03635,0.23342,0.24231,0.07481,0.10417,0.16556,0.0174,0
"PAN",2007,10,14,"B","Fraction","Upper",0,0.05983,0.04462,0.03148,0,0.11765,0.07087,0.31008,0.31933,0.12213,0.1621,0.23433,0.04311,0
"PAN",2007,10,14,"B","Rate","Lower",0,0,0,0,0,0.04576,0.0152,0.28849,0.30388,0.06065,0.0915,0.18308,0,0
"PAN",2007,10,14,"B","Rate","Point",0,0.05043,0.0335,0.01662,0,0.13365,0.06757,0.4339,0.45043,0.13906,0.19364,0.30776,0.03234,0
"PAN",2007,10,14,"B","Rate","Upper",0,0.10665,0.07634,0.06071,0,0.21354,0.13651,0.57929,0.59298,0.22808,0.30409,0.43977,0.07612,0
"PAN",2008,10,14,"B","Deaths","Lower",0,0,0,0,0,4,0,7,28,7,7,10,0,0
"PAN",2008,10,14,"B","Deaths","Point",2,2,2,5,0,10,0,14,39,14,14,18,4,0
"PAN",2008,10,14,"B","Deaths","Upper",7,7,6,10,0,16,0,21,50,22,21,27,9,0
"PAN",2008,10,14,"B","Fraction","Lower",0,0,0,0.00787,0,0.03252,0,0.06299,0.23086,0.0606,0.05882,0.08774,0.00752,0
"PAN",2008,10,14,"B","Fraction","Point",0.01939,0.0191,0.01896,0.03829,0,0.07685,0,0.11392,0.31397,0.11417,0.10979,0.14594,0.02962,0
"PAN",2008,10,14,"B","Fraction","Upper",0.04836,0.04833,0.04688,0.07434,0,0.12782,0,0.17093,0.39517,0.17212,0.16667,0.21323,0.06505,0
"PAN",2008,10,14,"B","Rate","Lower",0,0,0,0.01495,0,0.05996,0,0.11949,0.422,0.10633,0.10495,0.16442,0.01494,0
"PAN",2008,10,14,"B","Rate","Point",0.03617,0.03563,0.03537,0.07143,0,0.14336,0,0.21251,0.58569,0.21298,0.20481,0.27224,0.05525,0
"PAN",2008,10,14,"B","Rate","Upper",0.08995,0.08997,0.08984,0.13526,0,0.23967,0,0.31422,0.74888,0.32849,0.31415,0.39081,0.11999,0
"PAN",2009,10,14,"B","Deaths","Lower",0,0,0,0,0,0,0,9,29,7,5,20,0,0
"PAN",2009,10,14,"B","Deaths","Point",2,4,1,2,0,2,2,17,40,14,12,30,0,0
"PAN",2009,10,14,"B","Deaths","Upper",6,8,4,6,0,6,7,25,51,21,19,40,0,0
"PAN",2009,10,14,"B","Fraction","Lower",0,0.0072,0,0,0,0,0,0.073,0.24033,0.06062,0.04687,0.15968,0,0
"PAN",2009,10,14,"B","Fraction","Point",0.01899,0.02807,0.00931,0.01918,0,0.01868,0.01899,0.12998,0.31623,0.10902,0.09226,0.2393,0,0
"PAN",2009,10,14,"B","Fraction","Upper",0.04685,0.05932,0.02938,0.04649,0,0.04476,0.04762,0.19659,0.39695,0.16657,0.14626,0.3125,0,0
"PAN",2009,10,14,"B","Rate","Lower",0,0.01473,0,0,0,0,0,0.13354,0.44298,0.10388,0.08866,0.29592,0,0
"PAN",2009,10,14,"B","Rate","Point",0.03558,0.05259,0.01744,0.03594,0,0.035,0.03558,0.24354,0.59251,0.20427,0.17286,0.44837,0,0
"PAN",2009,10,14,"B","Rate","Upper",0.08868,0.10392,0.05894,0.08866,0,0.08843,0.08876,0.36962,0.75157,0.30995,0.26696,0.59129,0,0
"PAN",2010,10,14,"B","Deaths","Lower",0,0,0,2,0,0,0,10,34,0,6,18,0,0
"PAN",2010,10,14,"B","Deaths","Point",0,4,1,7,0,4,2,19,46,4,13,29,0,0
"PAN",2010,10,14,"B","Deaths","Upper",0,9,4,13,0,9,6,28,58,9,21,38,0,0
"PAN",2010,10,14,"B","Fraction","Lower",0,0.00751,0,0.02205,0,0.00735,0,0.08488,0.27423,0.00757,0.05303,0.14882,0,0
"PAN",2010,10,14,"B","Fraction","Point",0,0.03115,0.00788,0.05474,0,0.03096,0.01545,0.14694,0.35562,0.03328,0.10128,0.2227,0,0
"PAN",2010,10,14,"B","Fraction","Upper",0,0.063,0.0246,0.10145,0,0.06381,0.04099,0.21255,0.44093,0.06663,0.15504,0.29596,0,0
"PAN",2010,10,14,"B","Rate","Lower",0,0.01458,0,0.04374,0,0.01458,0,0.1607,0.50028,0.01459,0.10219,0.27791,0,0
"PAN",2010,10,14,"B","Rate","Point",0,0.05858,0.01482,0.10294,0,0.05822,0.02906,0.27633,0.66878,0.06259,0.19047,0.41881,0,0
"PAN",2010,10,14,"B","Rate","Upper",0,0.11717,0.04404,0.18975,0,0.11734,0.07337,0.39567,0.83494,0.13132,0.29294,0.55594,0,0
"PAN",2011,10,14,"B","Deaths","Lower",0,1,0,1,0,2,2,9,26,7,0,17,0,0
"PAN",2011,10,14,"B","Deaths","Point",3,6,1,5,0,8,7,17,37,13,4,26,1,0
"PAN",2011,10,14,"B","Deaths","Upper",7,12,4,10,0,15,13,25,48,21,9,36,4,0
"PAN",2011,10,14,"B","Fraction","Lower",0,0.01562,0,0.00806,0,0.02345,0.01613,0.07409,0.20807,0.05426,0.00741,0.13559,0,0
"PAN",2011,10,14,"B","Fraction","Point",0.02363,0.04785,0.00813,0.03961,0,0.06362,0.05582,0.12694,0.28673,0.10338,0.03207,0.20293,0.0093,0
"PAN",2011,10,14,"B","Fraction","Upper",0.05344,0.08757,0.0242,0.07575,0,0.10852,0.09849,0.18601,0.35767,0.15663,0.06448,0.27471,0.03006,0
"PAN",2011,10,14,"B","Rate","Lower",0,0.02899,0,0.01454,0,0.04351,0.02909,0.13079,0.3909,0.10154,0.01447,0.24835,0,0
"PAN",2011,10,14,"B","Rate","Point",0.04445,0.09002,0.01529,0.07451,0,0.11968,0.10501,0.2388,0.5394,0.19448,0.06033,0.38175,0.0175,0
"PAN",2011,10,14,"B","Rate","Upper",0.1015,0.1599,0.04362,0.14502,0,0.20331,0.18853,0.34873,0.68285,0.29097,0.11635,0.52185,0.05799,0
"PAN",2012,10,14,"B","Deaths","Lower",0,1,0,0,0,4,0,17,28,5,2,10,0,0
"PAN",2012,10,14,"B","Deaths","Point",2,7,2,3,0,10,2,27,39,11,7,19,0,0
"PAN",2012,10,14,"B","Deaths","Upper",6,13,6,7,0,17,6,37,51,19,14,29,0,0
"PAN",2012,10,14,"B","Fraction","Lower",0,0.0155,0,0,0,0.03705,0,0.13772,0.21958,0.04,0.02238,0.08461,0,0
"PAN",2012,10,14,"B","Fraction","Point",0.01546,0.05411,0.01554,0.02313,0,0.0781,0.01537,0.20816,0.30092,0.08749,0.05731,0.14439,0,0
"PAN",2012,10,14,"B","Fraction","Upper",0.03876,0.09372,0.03847,0.05031,0,0.12698,0.03904,0.28058,0.38093,0.14055,0.09995,0.21166,0,0
"PAN",2012,10,14,"B","Rate","Lower",0,0.02879,0,0,0,0.07188,0,0.25883,0.40389,0.07217,0.04313,0.15835,0,0
"PAN",2012,10,14,"B","Rate","Point",0.02898,0.10143,0.02913,0.04336,0,0.14639,0.02881,0.39018,0.56405,0.16399,0.10742,0.27065,0,0
"PAN",2012,10,14,"B","Rate","Upper",0.07213,0.17306,0.07208,0.0995,0,0.24424,0.07214,0.53203,0.7217,0.26019,0.18788,0.40379,0,0
"PAN",2013,10,14,"B","Deaths","Lower",0,3,0,1,0,1,0,10,30,6,4,9,0,0
"PAN",2013,10,14,"B","Deaths","Point",3,9,1,5,0,6,5,18,41,13,10,17,1,0
"PAN",2013,10,14,"B","Deaths","Upper",7,16,4,11,0,11,10,26,53,21,17,26,4,0
"PAN",2013,10,14,"B","Fraction","Lower",0,0.03076,0,0.00793,0,0.00841,0.00763,0.08333,0.24095,0.05511,0.03254,0.07154,0,0
"PAN",2013,10,14,"B","Fraction","Point",0.01969,0.07108,0.00976,0.03906,0,0.04497,0.03562,0.14092,0.31996,0.10395,0.07719,0.12997,0.00784,0
"PAN",2013,10,14,"B","Fraction","Upper",0.04798,0.11568,0.03031,0.07688,0,0.08271,0.07259,0.2049,0.39705,0.15448,0.12853,0.19378,0.02458,0
"PAN",2013,10,14,"B","Rate","Lower",0,0.05724,0,0.01436,0,0.01439,0.01431,0.15746,0.4436,0.10031,0.05747,0.12946,0,0
"PAN",2013,10,14,"B","Rate","Point",0.03656,0.13199,0.01812,0.07253,0,0.0835,0.06614,0.26167,0.59413,0.19302,0.14333,0.24134,0.01456,0
"PAN",2013,10,14,"B","Rate","Upper",0.08624,0.21551,0.05737,0.14351,0,0.15772,0.12948,0.37284,0.74769,0.28764,0.24319,0.35932,0.04314,0
"PAN",2014,10,14,"B","Deaths","Lower",0,2,0,0,0,6,0,12,32,1,5,5,2,0
"PAN",2014,10,14,"B","Deaths","Point",1,7,4,2,0,12,2,21,44,5,12,12,6,0
"PAN",2014,10,14,"B","Deaths","Upper",4,12,9,6,0,19,6,30,56,10,20,20,12,0
"PAN",2014,10,14,"B","Fraction","Lower",0,0.01626,0.00757,0,0,0.04695,0,0.10078,0.25815,0.00787,0.04519,0.0469,0.01612,0
"PAN",2014,10,14,"B","Fraction","Point",0.0078,0.05122,0.03381,0.01551,0,0.09129,0.01641,0.16141,0.34148,0.03897,0.09658,0.09623,0.04929,0
"PAN",2014,10,14,"B","Fraction","Upper",0.02543,0.09231,0.07083,0.03904,0,0.144,0.04,0.22557,0.42553,0.07693,0.15264,0.14755,0.09167,0
"PAN",2014,10,14,"B","Rate","Lower",0,0.02859,0.01424,0,0,0.08567,0,0.18526,0.47004,0.01428,0.08538,0.08555,0.02858,0
"PAN",2014,10,14,"B","Rate","Point",0.01428,0.09375,0.06189,0.02839,0,0.1671,0.03004,0.29544,0.62504,0.07133,0.17678,0.17614,0.09022,0
"PAN",2014,10,14,"B","Rate","Upper",0.04297,0.17128,0.12848,0.07146,0,0.271,0.07154,0.41438,0.78694,0.14244,0.28473,0.27159,0.17116,0
"PAN",2015,10,14,"B","Deaths","Lower",0,0,1,0,0,2,1,15,31,5,3,6,0,0
"PAN",2015,10,14,"B","Deaths","Point",2,2,5,1,0,7,6,24,42,12,9,13,1,0
"PAN",2015,10,14,"B","Deaths","Upper",7,7,11,4,0,13,12,35,55,20,16,21,4,0
"PAN",2015,10,14,"B","Fraction","Lower",0,0,0.0077,0,0,0.01653,0.01539,0.12296,0.25582,0.04727,0.03055,0.05269,0,0
"PAN",2015,10,14,"B","Fraction","Point",0.01913,0.01951,0.03873,0.00964,0,0.05715,0.04801,0.19247,0.33669,0.09521,0.0707,0.10399,0.00877,0
"PAN",2015,10,14,"B","Fraction","Upper",0.04762,0.04685,0.07693,0.03006,0,0.10078,0.08594,0.26658,0.42306,0.14958,0.11808,0.16143,0.02608,0
"PAN",2015,10,14,"B","Rate","Lower",0,0,0.01418,0,0,0.02837,0.0283,0.21356,0.45223,0.08511,0.05661,0.09904,0,0
"PAN",2015,10,14,"B","Rate","Point",0.03436,0.03504,0.06956,0.01731,0,0.10264,0.08622,0.34566,0.60467,0.17099,0.12697,0.18676,0.01575,0
"PAN",2015,10,14,"B","Rate","Upper",0.08518,0.08513,0.14187,0.0566,0,0.18423,0.15609,0.48236,0.77978,0.27015,0.21296,0.28379,0.04272,0
"PAN",2016,10,14,"B","Deaths","Lower",0,1,0,0,0,0,0,16,31,3,11,6,0,0
"PAN",2016,10,14,"B","Deaths","Point",0,5,1,4,0,3,4,25,43,9,19,13,0,0
"PAN",2016,10,14,"B","Deaths","Upper",0,10,4,8,0,6,8,35,54,16,28,21,0,0
"PAN",2016,10,14,"B","Fraction","Lower",0,0.00833,0,0.00725,0,0,0,0.13333,0.26318,0.03174,0.09451,0.05003,0,0
"PAN",2016,10,14,"B","Fraction","Point",0,0.03938,0.0105,0.02888,0,0.021,0.02908,0.20137,0.34057,0.07198,0.15444,0.10281,0,0
"PAN",2016,10,14,"B","Fraction","Upper",0,0.07498,0.03173,0.06306,0,0.04725,0.06034,0.27273,0.425,0.12024,0.2203,0.1562,0,0
"PAN",2016,10,14,"B","Rate","Lower",0,0.01408,0,0.014,0,0,0,0.22675,0.44966,0.0562,0.16835,0.0845,0,0
"PAN",2016,10,14,"B","Rate","Point",0,0.06921,0.01845,0.05076,0,0.03691,0.05111,0.35392,0.59858,0.12651,0.27144,0.1807,0,0
"PAN",2016,10,14,"B","Rate","Upper",0,0.1269,0.0562,0.11238,0,0.08429,0.1111,0.49139,0.74651,0.21149,0.381,0.28147,0,0
"PAN",2017,10,14,"B","Deaths","Lower",0,0,0,0,0,0,1,10,37,3,5,8,0,0
"PAN",2017,10,14,"B","Deaths","Point",4,0,2,2,0,2,6,18,48,9,12,15,4,0
"PAN",2017,10,14,"B","Deaths","Upper",8,0,6,7,0,6,12,27,61,15,19,23,9,0
"PAN",2017,10,14,"B","Fraction","Lower",0.0072,0,0,0,0,0,0.01551,0.0873,0.31451,0.03149,0.04767,0.06767,0.00806,0
"PAN",2017,10,14,"B","Fraction","Point",0.02931,0,0.01893,0.01982,0,0.01982,0.04777,0.14701,0.39231,0.07031,0.09673,0.12291,0.03507,0
"PAN",2017,10,14,"B","Fraction","Upper",0.06104,0,0.04685,0.04919,0,0.04836,0.08925,0.20965,0.48334,0.11762,0.152,0.18182,0.0678,0
"PAN",2017,10,14,"B","Rate","Lower",0.01386,0,0,0,0,0,0.02775,0.15259,0.52729,0.05555,0.08336,0.11164,0.01389,0
"PAN",2017,10,14,"B","Rate","Point",0.05032,0,0.0325,0.03403,0,0.03403,0.08201,0.25238,0.67351,0.12071,0.16606,0.21101,0.06021,0
"PAN",2017,10,14,"B","Rate","Upper",0.09784,0,0.0835,0.08357,0,0.08351,0.15335,0.36297,0.83666,0.20826,0.26412,0.30726,0.11179,0
"PAN",2018,10,14,"B","Deaths","Lower",0,0,0,0,0,0,0,13,31,4,6,6,0,0
"PAN",2018,10,14,"B","Deaths","Point",2,2,3,2,0,4,5,22,43,10,13,13,2,0
"PAN",2018,10,14,"B","Deaths","Upper",6,6,7,6,0,9,10,31,56,16,21,21,5,0
"PAN",2018,10,14,"B","Fraction","Lower",0,0,0,0,0,0.00763,0.008,0.11405,0.26718,0.03816,0.05471,0.05785,0,0
"PAN",2018,10,14,"B","Fraction","Point",0.01615,0.01963,0.02272,0.01945,0,0.03266,0.04162,0.18028,0.35653,0.07917,0.10729,0.1099,0.01461,0
"PAN",2018,10,14,"B","Fraction","Upper",0.04099,0.04762,0.05398,0.04646,0,0.06776,0.08,0.24637,0.44445,0.12877,0.16529,0.16658,0.04066,0
"PAN",2018,10,14,"B","Rate","Lower",0,0,0,0,0,0.01373,0.01377,0.19217,0.43987,0.06862,0.09612,0.09622,0,0
"PAN",2018,10,14,"B","Rate","Point",0.02708,0.03291,0.03809,0.03261,0,0.05476,0.06978,0.30226,0.59777,0.13274,0.17988,0.18426,0.0245,0
"PAN",2018,10,14,"B","Rate","Upper",0.06897,0.08262,0.083,0.08241,0,0.11055,0.13773,0.42593,0.76821,0.22014,0.28919,0.2764,0.06889,0
"PAN",2019,10,14,"B","Deaths","Lower",0,0,0,0,0,0,0,13,31,3,6,6,0,0
"PAN",2019,10,14,"B","Deaths","Point",2,2,3,2,0,4,5,22,43,10,13,13,2,0
"PAN",2019,10,14,"B","Deaths","Upper",5,6,7,6,0,9,10,31,55,16,20,21,5,0
"PAN",2019,10,14,"B","Fraction","Lower",0,0,0,0,0,0.00742,0.0084,0.11942,0.27437,0.03335,0.0541,0.05741,0,0
"PAN",2019,10,14,"B","Fraction","Point",0.01615,0.01963,0.02272,0.01945,0,0.03266,0.04162,0.18028,0.35653,0.07917,0.10729,0.1099,0.01461,0
"PAN",2019,10,14,"B","Fraction","Upper",0.04133,0.04877,0.05261,0.04722,0,0.06719,0.08065,0.25,0.44028,0.12868,0.16029,0.16529,0.0403,0
"PAN",2019,10,14,"B","Rate","Lower",0,0,0,0,0,0.01359,0.01363,0.1909,0.43531,0.05451,0.08209,0.08221,0,0
"PAN",2019,10,14,"B","Rate","Point",0.02642,0.03212,0.03717,0.03182,0,0.05343,0.06809,0.29495,0.5833,0.12953,0.17553,0.1798,0.0239,0
"PAN",2019,10,14,"B","Rate","Upper",0.06817,0.08173,0.09421,0.08164,0,0.10935,0.1364,0.42185,0.74782,0.21659,0.27262,0.28572,0.06821,0
"PER",2000,10,14,"B","Deaths","Lower",1,89,34,22,0,110,40,140,232,43,84,177,10,0
"PER",2000,10,14,"B","Deaths","Point",6,144,57,39,0,178,66,221,359,73,132,276,21,0
"PER",2000,10,14,"B","Deaths","Upper",12,194,82,58,0,242,94,301,481,102,180,368,33,0
"PER",2000,10,14,"B","Fraction","Lower",0.00103,0.07703,0.02767,0.01651,0,0.09662,0.03252,0.12255,0.20709,0.03607,0.07021,0.1559,0.00795,0
"PER",2000,10,14,"B","Fraction","Point",0.00352,0.0917,0.03649,0.0247,0,0.11309,0.04216,0.14088,0.22847,0.04622,0.08397,0.17537,0.01342,0
"PER",2000,10,14,"B","Fraction","Upper",0.00691,0.10674,0.04602,0.03288,0,0.13023,0.0531,0.15898,0.25063,0.0569,0.09781,0.1958,0.01946,0
"PER",2000,10,14,"B","Rate","Lower",0.00165,0.1472,0.05778,0.03633,0,0.18173,0.06767,0.23282,0.38317,0.07113,0.13885,0.29382,0.01815,0
"PER",2000,10,14,"B","Rate","Point",0.00914,0.238,0.09471,0.06411,0,0.29351,0.10942,0.36564,0.59297,0.11996,0.21793,0.45515,0.03483,0
"PER",2000,10,14,"B","Rate","Upper",0.01816,0.31998,0.1337,0.09406,0,0.39916,0.15511,0.49511,0.79359,0.16813,0.29543,0.60558,0.05446,0
"PER",2001,10,14,"B","Deaths","Lower",1,84,14,9,0,111,44,128,234,46,72,175,19,0
"PER",2001,10,14,"B","Deaths","Point",6,134,28,19,2,179,74,203,366,79,117,279,36,0
"PER",2001,10,14,"B","Deaths","Upper",12,184,44,31,6,244,104,271,492,108,161,376,53,0
"PER",2001,10,14,"B","Fraction","Lower",0.00099,0.07347,0.01163,0.00758,0,0.10153,0.03771,0.11533,0.21916,0.04014,0.06342,0.16451,0.01618,0
"PER",2001,10,14,"B","Fraction","Point",0.00373,0.08829,0.01866,0.01253,0.00122,0.11785,0.04833,0.13354,0.24056,0.05167,0.07685,0.18323,0.02356,0
"PER",2001,10,14,"B","Fraction","Upper",0.00736,0.10378,0.02594,0.01883,0.00337,0.13367,0.059,0.15128,0.26505,0.06328,0.09129,0.20313,0.03154,0
"PER",2001,10,14,"B","Rate","Lower",0.00164,0.13832,0.02469,0.01645,0,0.18278,0.07258,0.21094,0.38536,0.07736,0.12015,0.28821,0.03291,0
"PER",2001,10,14,"B","Rate","Point",0.00935,0.22126,0.04676,0.0314,0.00306,0.29534,0.12112,0.33466,0.60287,0.12949,0.19259,0.45919,0.05904,0
"PER",2001,10,14,"B","Rate","Upper",0.01811,0.30109,0.07076,0.04937,0.00823,0.39984,0.16948,0.44424,0.80918,0.17767,0.2647,0.61846,0.08721,0
"PER",2002,10,14,"B","Deaths","Lower",1,58,10,12,0,99,39,142,281,40,70,140,17,0
"PER",2002,10,14,"B","Deaths","Point",6,96,22,24,0,159,67,233,433,69,114,218,32,0
"PER",2002,10,14,"B","Deaths","Upper",11,134,34,37,0,215,94,315,571,97,157,294,48,0
"PER",2002,10,14,"B","Fraction","Lower",0.0009,0.05268,0.00856,0.00993,0,0.09193,0.03484,0.13938,0.26949,0.03605,0.06415,0.12897,0.01444,0
"PER",2002,10,14,"B","Fraction","Point",0.00374,0.06529,0.01503,0.01637,0,0.10784,0.04546,0.15794,0.29386,0.047,0.07744,0.14816,0.02186,0
"PER",2002,10,14,"B","Fraction","Upper",0.00745,0.07791,0.02158,0.0233,0,0.12408,0.05629,0.1775,0.31579,0.05908,0.09112,0.16606,0.02931,0
"PER",2002,10,14,"B","Rate","Lower",0.00164,0.09534,0.01807,0.01972,0,0.16275,0.06412,0.23355,0.46194,0.06592,0.1151,0.23028,0.02795,0
"PER",2002,10,14,"B","Rate","Point",0.00905,0.158,0.03637,0.03961,0,0.26097,0.11001,0.38221,0.71112,0.11374,0.1874,0.35854,0.0529,0
